active_founders,batch,founded,industry,jobs,location,logo,long_description,name,region,short_description,status,tags,team_size,website
Saurabh Srivastava,S18,2018,"B2B,Productivity",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/a8bc972f9200404d5b7bdf30cf4fd37ff60f4653.png,"What if you could turn your screen recording into an unattended automation, or on-screen guides for your coworkers? That is exactly what we allow you to do. We take the recording, run a compiler to analyze it, synthesize a program from that analysis, and create an automation or guide within seconds.",Warpdrive by Synthetic Minds,"San Francisco, CA, USA",From screen recordings to desktop automations using program synthesis,Inactive,"hard-tech,robotic-process-automation",7,http://warpdrive.co
Alexa Roeper,S18,,"Healthcare,Consumer Health and Wellness",0,"Waterloo, Canada",,"At Penta Medical we are dedicated to providing an innovative solution to injury management. We work with the top athletic teams and doctors to help them reduce injury rates and improve healing times. While working with our team you will have access to up to date information on all of your athletes, preventative statistics benchmarked across the field, and customized treatments.",Penta Medical,"Waterloo, ON, Canada","Smart hardware for injury recovery. 

",Inactive,hardware,5,http://pentavo.com
"Rayford Davis,Verlin Henderson,Dana Lee",S18,,Education,0,"Atlanta, GA",,,ExceptionALLY,"Atlanta, GA, USA",Affordable expertise for special needs parenting.,Inactive,,3,https://growexceptionally.com/
"Adam Green,Emilie Buckley",S18,2017,"B2B,Engineering, Product and Design",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/1b781e87c10a59af660e4577dc230251e8092559.png,"User Hero collects all your user research in one place. Organize studies, transcribe interviews, take notes collaboratively, tag and search observations, and more. We automatically generate reports and rainbow charts so your team can learn and build faster.",User Hero,"San Francisco, CA, USA",A hub for all your user research.,Inactive,"saas,b2b,design-tools",3,https://www.userhero.io
Martin Shen,S18,,"Industrials,Automotive",0,"Toronto, Canada",,Software for robotaxi operations.,Passenger AI,"Toronto, ON, Canada",Software for robotaxi operations.,Inactive,,5,http://www.passenger.ai
"Aidan Porter,Erin Robert Frey,Leif Frey",S18,,"Consumer,Apparel and Cosmetics",0,CA,https://bookface-images.s3.amazonaws.com/small_logos/0eadacbc7552902aff7514591899ed4a238c068b.png,"FREY is a line premium clothing care products meticulously designed to smell better, treat clothing better, and generally be better: for the user, for others, for the planet. FREY was is revolutionizing a long-standing industry. We are bringing clothing care and household products into the 21st century, breaking down outdated gender stereotypes, bringing fashion into a realm that has not experienced it before, and making a philanthropic impact all the while.

FREY products use formulations that are safer for the environment, and has created a Wash for Wash program, where for every bottle purchased, the clothing of someone in need, from the homeless to low-income families, is washed, as part of our philanthropy-focused mission.",FREY,"CA, USA",FREY is a line of exceptional laundry and clothing care products.…,Inactive,sustainability,3,https://frey.com
Trey Griffith,S18,2018,"B2B,Engineering, Product and Design",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/5984eb88950299a63c1af0ce81d0d5c22f263fe0.png,"Xkit helps B2B SaaS app developers to deliver deep integrations to all of their customers' CRMs with a single build. From allowing your users to interact with your app from inside the CRM to interacting with existing data including custom fields, objects, and workflows, Xkit gives you a standard API that works for every customer's setup, no matter how customized.",Xkit,"San Francisco, CA, USA",Universal CRM integration for B2B SaaS apps,Inactive,"developer-tools,sales,api",6,https://xkit.co
Tony Francis,S18,,"B2B,Retail",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/dc7d9010a87027e6273b47d80643278ca2e03619.png,,Inokyo,"San Francisco, CA, USA",We bring physical stores to the digital age with cashierless checkout.,Inactive,"cashierless-checkout,retail-tech",10,https://www.inokyo.com
Jono Kolnik,S18,2018,"B2B,Engineering, Product and Design",0,New York,https://bookface-images.s3.amazonaws.com/small_logos/508f1978cc2dc172474c547c73cf0b9d8fd91bb0.png,"It's a better way to build frontend. It connects your Stories, Tokens, & Figma components. It lets you inspect designs with confidence and speed. And you can use it in Storybook.",Contrast,"New York, NY, USA",Developer Handoff - Reimagined for Storybook,Inactive,developer-tools,4,https://mismatch.app/
"Aaron Chou,Melody Kim",S18,,"B2B,Marketing",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/5a4ac65ed8679eb439b78227f5f9470cee178bdc.png,,ShopWith,"San Francisco, CA, USA",ShopWith is mobile QVC for GenZ.,Inactive,e-commerce,3,https://www.shopwith.co
"Gaurav Maken,Jinesh Shah",S18,,"Consumer,Food and Beverage",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/ba5aba95e2650735ce66141f5a8e408c53f4f7c3.png,"We are a national vegan specialty store. Starting with food, we are expanding to other categories like beauty, healthcare, home goods etc. 
We use data to predict which products will succeed (and launch them exclusively) ",Mylk Guys,"San Francisco, CA, USA",Amazon for Vegans,Inactive,"e-commerce,food-&-beverage",6,http://www.mylkguys.com/
Phaedra Randolph,S18,2018,"Healthcare,Industrial Bio",0,"Oakland, CA",https://bookface-images.s3.amazonaws.com/small_logos/00f6e952bebbc75feba7484f32ab6f1010fc2c30.png,"Spero is affordable, clean, sustainable plant-based dairy.

With 21 global patent apps and novel process engineering for high throughput low cost plant dairy, Spero recreates staple foods you love, in ways that are good for you and the planet.",Spero Foods,"Oakland, CA, USA",dairy reinvented from plants,Inactive,"consumer,climate,food,food-tech",,https://www.sperofoods.co/
"Chloe Alpert,Jesse Avshalomov,Tim Growney",S18,2017,"Healthcare,Healthcare Services",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/08678e1bf47fc014ad5d6837aa4efa17273ae185.png,We're a cloud-based asset management and remarketing platform for hospitals.,Medinas Health,"San Francisco, CA, USA",Medinas helps hospitals manage their inventory and buy and sell their…,Inactive,"medical-devices,healthcare,supply-chain",15,https://www.medinas.com/
"Pavlo Razumovskyi,Sasha Rohachova",S18,,"Consumer,Virtual and Augmented Reality",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/8c2f36a6fd0576c92cc4fe559b63417f375a86a1.png,,INKHUNTER,"San Francisco, CA, USA",Augmented Reality mobile app to try and buy tattoos,Inactive,"marketplace,augmented-reality",3,http://inkhunter.tattoo/
"Gaurav Garg,William Stanislaus",S18,,"B2B,Marketing",0,"Milpitas, CA",,"Social network, email aggregator",Grabb-It,"Milpitas, CA, USA",Grabb-It is a location based Dynamic Digital - OOH advertising…,Inactive,"advertising,location-based",3,https://grabb-it.io
Mitra Raman,S18,,"Consumer,Food and Beverage",0,"Seattle, WA",,"The Buttermilk Company is a direct-to-consumer business focused on bringing authentic and simple recipes from different cuisines to an American audience. We curate recipes from the local community and create packets filled with real, fresh ingredients and no preservatives. You can make a homemade meal in 5 minutes! We also give back a portion of our sales to the people who gave us the recipes.",The Buttermilk Company,"Seattle, WA, USA","Instant, fresh ethnic food that actually taste homemade. We're…",Inactive,"consumer,food-&-beverage",3,http://www.thebuttermilkco.com
"Nicolas Draber,Vincent Lecrubier,Geoffrey Vancassel",S18,2018,"B2B,Engineering, Product and Design",0,"Nantes, France",https://bookface-images.s3.amazonaws.com/small_logos/799423cdb14bc1fbe4eb1d647eedf74d0a22e8c7.png,"At LabelFlow, we build GitHub for visual data. Our mission is to facilitate and accelerate the development of AI at scale thanks to top-notch labeling tools and a dataset marketplace.",LabelFlow,"Nantes, Pays de la Loire, France",GitHub for visual data,Inactive,"computer-vision,data-engineering",6,https://labelflow.ai/
"Joshua Duggan,Michael Liao,William Ma",S18,,"B2B,Finance and Accounting",0,"Toronto, Canada",https://bookface-images.s3.amazonaws.com/small_logos/df3037e37dd5abf61bfbcf9696b903b8d97809c9.png,,BHRD,"Toronto, ON, Canada","BHRD (""Be Heard"") helps public companies communicate with investors.",Inactive,,3,http://bhrdglobal.com
"Alexandra Botez,Ruben Mayer-Hirshfeld",S18,,"Consumer,Social",0,,,,FameGame,,Live and interactive TV shows for mobile - starting with American…,Inactive,entertainment,2,https://itunes.apple.com/us/app/famegame-become-a-star/id1343049421
"Idan Hershko,Nir Smadar,Dekel Valtzer",S18,,"Consumer,Home and Personal",0,"Tel Aviv-Yafo, Israel",https://bookface-images.s3.amazonaws.com/small_logos/bee0807cb6febcaa2c22dd16ba6bbaee02ad4e89.png,"Avo is powering the future of ""building commerce"". We have found a way to embed consumer goods and services in the largest physical point of sale in the world - residential and office buildings. By offering a virtual marketplace solution for residential and commercial buildings as a world class amenity, Avo has unlocked a new channel to deliver everything from groceries to cleaning services to millions of people, while avoiding costly CAC and last mile delivery fees. By consolidating deliveries and services and leveraging the building operators to acquire their tenants as customers, Avo has driven exponential revenue growth in large cities across the US. We are backed by Y Combinator, Kleiner Perkins, Insight Partners, JLL Spark, Box Group and strong angel investors who backed Facebook, WeWork & Uber at an early stage. We currently operate in New York, Chicago, Houston, and Israel. Our rapidly expanding customer list includes Facebook, Apple, Microsoft, Dropbox, MongoDB, Calendly, Cushman&Wakefield, Extell, Related, LeFrak, and 1000+ more locations.",Avo,"Tel Aviv-Yafo, Tel Aviv District, Israel",Online convenience store for residential and office buildings,Inactive,grocery,10,https://www.avonow.com/
Gregory Poulin,S18,,"B2B,Human Resources",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/473e5b973df006090e0a1b0fc932822a4b62f97f.png,,Goodly,"San Francisco, CA, USA",Student loan repayment as an employee benefit. ,Inactive,fintech,5,https://www.goodlyapp.com/
Ernesto Lujan,S18,2018,"Healthcare,Therapeutics",0,"San Jose, CA",https://bookface-images.s3.amazonaws.com/small_logos/22ea7b2ff1e1af9ded028f1c3a9d1ad91f17021f.png,"At dNovo, we are curing hair loss by creating new hair, de novo. We are doing this with cellular reprogramming technology that we pioneered at Stanford and Harvard. With this technology, we can take any patient derived cell, whether it be blood, skin or fat and reprogram (convert) them into medically relevant cell types. Our first objective is to cure hair loss by using our reprogramming technology to make new hair (patent pending).  This is different from everything currently available on the market because the hair loss industry is focused on maintaining the hair that you already have, but no one is trying to produce NEW hair, de novo.  After hair, we envision using our cellular reprogramming technique to make any cell, any tissue or any organ on demand to replace what is lost as we age.",dNovo,"San Jose, CA, USA",The cure for hair loss.,Inactive,anti-aging,4,http://dnovobio.com/
Omid Karkouti,S18,,"Healthcare,Therapeutics",0,Palo Alto,https://bookface-images.s3.amazonaws.com/small_logos/6725a216e652408a9448418d0067920052e512a2.png,"Perception Biosystems is democratizing gene therapy through lab automation. Our mission is to accelerate the clinical translation of gene therapy by reinventing its manufacturing and development processes.

We're building a robotic lab in the SF Bay Area to translate the large facilities, labor, and regulatory requirements of current gene therapy factories into automated flexible manufacturing systems and code. This enables us to produce gene therapies for use in human clinical trials an order of magnitude faster and cheaper than the current solution – opening up thousands of rare disease targets otherwise thought too rare to pursue.",Perception Biosystems,"Palo Alto, CA, USA",Democratizing gene therapy by reinventing its manufacturing and…,Inactive,"gene-therapy,biotech",2,https://www.perception.bio
Chen-Ping Yu,S18,2017,"Industrials,Automotive",0,"Redwood City, CA",https://bookface-images.s3.amazonaws.com/small_logos/bb16323014c9e8250a467c58cc43f377d1919cf9.png,"At Phiar, we are building the first AI-powered AR navigation driving software solution that runs on a smartphone and in-vehicle displays, utilizing our ultra-lightweight road understanding AI that runs completely at-the-edge, in real-time, all on just a smartphone-level compute.

Our mission is to enhance driving safety, facilitate more intuitive wayfinding, and connect drivers with their surrounding environments.",Phiar,"Redwood City, CA, USA",We are developing a revolutionary AI-powered augmented reality…,Acquired,"artificial-intelligence,machine-learning,augmented-reality",12,https://www.phiar.net
Albert Huang,S18,2016,"Healthcare,Medical Devices",0,"Houston, TX",,"Allotrope Medical is a Houston-based medical device company founded and run by the surgeon that created the technology.

Our platform stimulation technology gives physicians control over the natural movements of the urinary and digestive systems. This control over smooth muscle tissues allows the surgeon to identify hidden anatomic structures (ureters, sphincters and others), determine tissue health, and even assist in diagnosing disease states. The technology is delivered through the surgeon's existing instruments (which have remained unchanged in over 30 years) giving a completely new capability to the surgeon while maintaining seamless workflow integration.

With an $600M (and growing)  initial market, the technology is future-proof and is readily able to be integrated into the continued advancements in the surgical space.",Allotrope Medical,"Houston, TX, USA",Advancing surgical precision through safe electrical stimulation. ,Acquired,"hardware,robotic-surgery",2,http://www.allotropemed.com
Jesse Zhang,S18,,"Consumer,Gaming",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/0f83cc7033e3c711891eb500aeff6dc699be4a9f.png,Lowkey was acquired on 11/30/2021 :),Lowkey,"San Francisco, CA, USA","Capture, create, & share gaming moments (Acquired by Niantic!)",Acquired,"gaming,social",10,https://lowkey.gg
"Alex Pareto,Drake Rehfeld,Jackson Berry,Zac Denham",S18,,"Consumer,Social",0,"Los Angeles, CA",https://bookface-images.s3.amazonaws.com/small_logos/69a52a6127670bd5b12777ee62f92927bd18f31c.png,,Demeanor.co,"Los Angeles, CA, USA",Now part of thentwrk.com,Acquired,"media,advertising",4,https://www.demeanor.co
Aidan Cunniffe,S18,2018,"B2B,Engineering, Product and Design",0,New York,https://bookface-images.s3.amazonaws.com/small_logos/13e79085ad4efb3abef387683d79f4d78e55bb43.png,"We help developers collaborate at scale and build better APIs. Optic’s open source tools makes it easy for developers to document API changes, review each other’s API changes during code review, and catch breaking changes before they reach production. 

**tl;dr** It’s version control but for behavior not code. We are taking the really successful ideas from Git / Code Review / CI  and applying them to API descriptions and (future) other non-code artifacts. 

Engineers at [Snyk](https://snyk.io/) use Optic daily to make the new Snyk API great. Read their engineering blog: [Snyk's shift left approach to API development | Snyk](https://snyk.io/blog/snyk-api-development-shift-left/)",Optic,"New York, NY, USA",Making APIs Developer-friendly ,Acquired,"developer-tools,open-source",5,http://useoptic.com/
Stephen Chen,S18,2018,"Healthcare,Diagnostics",0,"Los Angeles, CA",https://bookface-images.s3.amazonaws.com/small_logos/c239150be35c09cf1a917f12c84d7db6f28a85a6.png,"Scanwell Health makes healthcare more accessible through smartphone-enabled, at-home diagnostics. Scanwell's innovative approach lets people test from anywhere, skip the waiting room and get same-day results. By quickly diagnosing acute illnesses, chronic diseases and rare conditions, Scanwell accelerates the path to treatment. Our first product is the only FDA-cleared over-the-counter app that provides testing and treatment for urinary tract infections (UTIs).",Scanwell Health,"Los Angeles, CA, USA","Smartphone-enabled, at-home diagnostics",Acquired,"health-tech,diagnostics",13,https://www.scanwellhealth.com
"Sean Grove,Daniel Woelfel",S18,2018,"B2B,Engineering, Product and Design",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/c737e9605e8441d79e97c3ae6c5b221915e552c9.png,"Connect Twitter, GitHub, Stripe, Salesforce, and more through the power of GraphQL. Acquired by Netlify in Q4 2021.",OneGraph,"San Francisco, CA, USA",GraphQL API to connect all of the internet's APIs. Join us at Netlify!,Acquired,"api,graphql",2,https://www.onegraph.com/
"Eric Levine,Steve Kirkham",S18,2018,"B2B,Engineering, Product and Design",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/338d0bd017de21261fbe5bf2009d4e4e4a4b1ff3.png,"Berbix’s mission is to enable all individuals to prove who they are and control how their information gets shared. Founded by the former engineering and product leaders for Trust & Safety at Airbnb, we empower companies to confidently answer the question: “Are you who you say you are?""​ 

This is a question many online platforms need to answer about their users. We solve that problem by offering best-in-class ID verification and proprietary fraud detection technology to our customers, which they can access through developer friendly SDKs. We serve customers in a broad variety of industries, recently raised our Series A led by Mayfield, and are actively growing our all-star team.
",Berbix,"San Francisco, CA, USA",Convert more verified users. Instantly & accurately validate user IDs.,Acquired,"saas,identity",39,https://www.berbix.com
"James Lin,Angel Poon",S18,2017,"B2B,Recruiting and Talent",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/df269d054283def1701cadd70dbd3e84f8ffa32f.png,"The Computer Science Proficiency Assessment (CSPA™) is a comprehensive standardized exam for software engineers. The CSPA assesses your technical knowledge, skills, and abilities across a broad array of topics.  We write the CSPA exam questions, software engineers take the test, and we share the results with employers and schools.

MARKETING & SALES:
We actively find software engineers to take our test, whether direct or through partnerships.  On the other side, we actively partner with employers looking to hire.

PRODUCT:
We build the exam content manage system, a proctoring framework, and autograding system, as well as a SaaS employer product to browse the candidate database.
",CSPA,"San Francisco, CA, USA",The Computer Science Proficiency Assessment (CSPA™) is a…,Acquired,"education,recruiting",6,https://cspa.io
Yann Basly,S18,2017,"Real Estate and Construction,Housing and Real Estate",0,"Berlin, Germany",https://bookface-images.s3.amazonaws.com/small_logos/11c37762266e19ae06d56d6acbb5644eb70a26fb.png,,hypcloud,"Berlin, Berlin, Germany",A tech-enabled commercial mortgage broker. hypcloud allows property…,Acquired,fintech,14,http://www.hypcloud.com
"Brendan Levy,Kyle Alwyn,Rohit Malhotra",S18,,"Healthcare,Healthcare IT",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/c51a4292c8ee46fff30d7035682e6a1c5761f58d.png,"Waiting rooms suck. Insurance and the paperwork are worse. We are a team of doctors, developers, lawyers, designers, and more working to try to fix it. Using our app, and soon the website, you can access medical care online right now and be done in 5 minutes. No insurance, video, or phone calls necessary and most visits are under $20. You can chat with your doctor anytime and anywhere.

Our services are currently available in Arizona, California, Connecticut, Florida, Georgia, Illinois, Montana, New York, Ohio, Pennsylvania, Rhode Island, Virginia and Washington, but don't worry the rest of the country coming soon. Here are the medical services we offer so far:

-   Acne Diagnosis, Treatment, and Prevention
-   High Cholesterol (Lipid) Testing and Treatment
-   Start or Refill Birth Control
-   Urinary Tract Infection (UTI) Testing and Treatment
-   Vitamin D Screening and Treatment
-   Pre-Diabetes Screening and Referral
-   Hepatitis C Screening and Referral
-   Female Condom Prescription
-   Help Quitting Smoking
-   Find Out Your Blood Type

We are adding new services every week, so if you don't see what you need let us know. We want HeyDoctor and our partner health systems to be your first stop for healthcare and be your personal medical record.",HeyDoctor,"San Francisco, CA, USA","HeyDoctor provides online primary care (like refilling birth control,…",Acquired,"telehealth,digital-health,primary-care",50,https://heydoctor.com
Atray Dixit,S18,2018,"Healthcare,Drug Discovery and Delivery",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/a6cfcb3e53947ed36f22a2c26c110aeb2434b48f.png,"Coral integrates molecular, functional, and clinical factors to create new clinical laboratory tests that predict optimal treatments for autoimmune diseases.

We have also identified a unique subpopulation of patients who do not respond to current therapies and are working towards addressing this unmet medical need.",Coral Genomics,"San Francisco, CA, USA",New clinical tests for managing autoimmune treatments.,Acquired,genomics,5,https://www.coralgenomics.com
Pradyuman Vig,S18,2018,Fintech,0,"Dallas, TX",https://bookface-images.s3.amazonaws.com/small_logos/a0364689423de527320c7ab191c89691067d7e91.png,"Nova centralizes digital subscriptions, data room, and ongoing investor communication in a single investor management platform for private funds.",Nova,"Dallas, TX, USA",Digital subscriptions that delight investors.,Acquired,"fintech,saas",12,https://novahq.com
"Jonathan Lewy,Sergio Romo",S18,,"Consumer,Transportation Services",0,"Mexico City, Mexico",https://bookface-images.s3.amazonaws.com/small_logos/545aa7905bce45b76122eec22fc8ce59bb9e0398.png,"A micromobility and payments company focused in Latin America with operations in Brazil, Mexico, Colombia, Chile, Uruguay, Argentina  and Peru",Grin,"Mexico City, CDMX, Mexico",Mobility and payments platform for Latin America,Acquired,"payments,latin-america",300,http://www.ongrin.com
Tom Lemberg,S18,2017,"Healthcare,Healthcare Services",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/9070d2918d98b995f163db656f1d59d390583b53.png,"Curebase is reinventing decentralized clinical trials to help the vast majority of potential patients that currently cannot access clinical research. Curebase’s vision is that any patient, no matter where they are located, should be able to participate in clinical trials at home and with their own doctors. This is made possible through a unique suite of tools, including all-in-one eClinical software and virtual research sites, designed to engage patients in clinical trials across all settings, be it at home, at their local clinic, or other places in their community.",Curebase,"San Francisco, CA, USA",End-to-end clinical trial execution built on cutting-edge software.,Active,healthcare,118,http://www.curebase.com
"Andrew Antos,Nischal Nadhamuni",S18,2017,"B2B,Finance and Accounting",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/d13acee4c0523585219ccc0ab42e8d16cbd5a287.png,"Klarity is Enterprise AI that automates accounting and compliance processes for companies like DoorDash, CrowdStrike and Zoom. 

Klarity has two core capabilities: (1) understand documents like Orders, Invoices and Contracts to the same degree as a human, and (2) automate the following process - identifying outliers, matching, calculations and validations. Klarity reduces OpEx, delivers real-time turnaround and boosts accuracy. ",Klarity,"San Francisco, CA, USA",Enterprise AI that automates accounting and compliance processes,Active,"artificial-intelligence,machine-learning,saas",128,http://klarity.ai
"Matt Marcus,Sam Aarons,Dimitri Dadiomov",S18,2018,"B2B,Finance and Accounting",2,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/a530f58c560c991cc2b9487c24cfa90465e961d6.png,"Modern Treasury offers tools that automate the full cycle of money movement—from payment initiation, through approvals, to reconciliation—and are accessible through web application or API.",Modern Treasury,"San Francisco, CA, USA",Payment operations tools for money movement.,Active,"fintech,api",160,http://www.moderntreasury.com/
"David Heller,Harry McNamara,Shara Ticku",S18,2018,"Healthcare,Industrial Bio",0,New York,https://bookface-images.s3.amazonaws.com/small_logos/0c1ec14e5944503b574c2783312bcb19bad730fc.png,"C16 Biosciences is decarbonizing consumer products supply chains by producing next-generation ingredients. The company's biomanufacturing platform produces better performing, more sustainable alternatives to oils and fats, and their first product is an alternative to palm oil. The company owns and operates Palmless™ alternative fats and oils.",C16 Biosciences,"New York, NY, USA","Next-gen ingredients to decarbonize consumer products, starting w/…",Active,"biotech,sustainability,climate",35,https://www.c16bio.com/
"Umed Latifov,Ola Wiberg",S18,2019,Fintech,3,Palo Alto,https://bookface-images.s3.amazonaws.com/small_logos/4b73cfea31b6ff0a32c8d2664edc429dc8262268.png,"Owny provides businesses with a turn-key portal to issue Funds, SAFEs and Notes. Your portal is fully equipped to manage investors, treasury, multi-currency accounts and ability to send and request ACH/Wire payments globally. Optional features include seamless crypto custody and solutions through Coinbase Institutional.",OWNY,"Palo Alto, CA, USA","Manage capital, investors & banking in one place.",Active,"banking-as-a-service,fintech,crypto-web3,ai",10,https://www.owny.com
