active_founders,batch,founded,industry,jobs,location,logo,long_description,name,region,short_description,status,tags,team_size,website
Zack Brown,W18,2016,"B2B,Engineering, Product and Design",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/a862081efb702444a803dd648a44d4fc1444fa94.png,"We offer several products —
Marketing & Sales: Haiku Optimizer (https://getoptimizer.com)
Branding: Diez (https://diez.org)
Design & Code: (https://www.haikuforteams.com/animator)",Haiku,"San Francisco, CA, USA",Collaboration tools for software companies,Inactive,"developer-tools,fintech,b2b",,https://www.haikuforteams.com/
Rohan Relan,W18,,"B2B,Engineering, Product and Design",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/7c44e7115231f4c835f804bca26ebeb4503af5c4.png,Miru is an augmented reality app that shows you what any piece of furniture will look like in your home. We use a computer vision pipeline to create an augmented reality experience for furniture from any retailer's website so you can see what the coffee table you love will look like in your home.,miru,"San Francisco, CA, USA",Experience any piece of furniture in AR,Inactive,"augmented-reality,furniture",1,https://www.miruhome.com
Min FitzGerald,W18,,"Consumer,Food and Beverage",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/9bbb26655f7468ed5f7c7dfe1a17d75a13231032.png,"Our mission is to optimize health and prevent nutrition-related disease, which affects over half of the world’s population. Current supplement solutions are ineffective and inconvenient. Dried pills lack potency while liquid vitamins quickly degrade - neither form gives your body specifically what it needs to perform. 

Nutrigene helps you optimize your health - by sending you pure, personalized liquid supplements. Pick a goal, fill out our metabolic assessment, and we will optimize your supplements based on scientific research to create unique formulations are 10x more effective than generic off the shelf pill-based formulations.",Nutrigene,"San Francisco, CA, USA",Personalized liquid supplements based your health data,Inactive,health-tech,0,https://www.mynutrigene.com/
Debabrata Ghosh,W18,,"Industrials,Manufacturing and Robotics",0,"Portland, OR",https://bookface-images.s3.amazonaws.com/small_logos/14e804e717af07615be4e94540c5779418d30a78.png,"Previously: Building machine learning hardware 10X faster than ASICs.

After Pivot: Accelerating deep learning through software

YC Winter 2018.",Vathys,"Portland, OR, USA",Accelerating machine learning through software,Inactive,"artificial-intelligence,deep-learning",6,http://vathys.ai
Julien Berthomier,W18,2017,"B2B,Productivity",0,"Paris, France",https://bookface-images.s3.amazonaws.com/small_logos/3c80af2b3ee2764e4e22e38521ed13789ebe2481.png,"Station is the central interface for your team’s knowledge. Thanks to our browser extension teams easily visualize and switch across all apps, documents, notes, messages, and more.

Connect any app to Station, customize your interface and watch how Station creates links between files and highlights the information you need when you need it.
It’s a one click install.",Station,"Paris, Île-de-France, France",Your team’s automated knowledge base,Inactive,,9,https://stationhq.com/
"Vasili Shynkarenka,Maksim Abramchuk",W18,2017,"B2B,Engineering, Product and Design",0,"London, United Kingdom",https://bookface-images.s3.amazonaws.com/small_logos/72a75e7b5deda66d99592a696c3435ccc324d36e.png,No-code Alexa Skills builder.,Storyline,"London, England, United Kingdom",Create Alexa Skills without coding,Inactive,b2b,3,https://www.producthunt.com/posts/storyline-7
"Ugo Vollmer,Antoine de Maleprade",W18,,"Industrials,Manufacturing and Robotics",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/b79ec734901b1c8c328542886f98963466b79df7.png,,Shone,"San Francisco, CA, USA",Shone makes existing cargo ships autonomous through retrofit.,Inactive,logistics,8,http://www.shone.com/
Justin Kan,W18,,"B2B,Legal",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/a68d338c691e7fc84535f7b8cd41937ba6bbf631.png,"Atrium is a new kind of law firm. We serve the startup community in ways our clients want to be served. We are organized like a modern business. We incentivize our team’s creativity and productivity through good management, not the billable hour. We build software to drive efficiency and transparency in our work. We achieve these differences through a technology and operations platform called Atrium LTS, which we co-founded with leading serial entrepreneurs and software developers who share our vision to fix the corporate legal practice.

Please find open jobs here: https://www.atrium.co/careers/",Atrium,"San Francisco, CA, USA",Modern law firm for startups powered by proprietary technology,Inactive,legaltech,180,http://www.atrium.co
Andrew Gibiansky,W18,2017,"B2B,Engineering, Product and Design",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/d304f1473be86d423a2e762c1011d2016d56c04b.png,"Voicery synthesizes the most realistic human voices using deep neural networks. Prior to starting Voicery, Andrew, one of the founders, led the speech synthesis research team at Baidu Research. By synthesizing speech nearly indistinguishable from human, Voicery enable new media applications, such as auto-generated audiobooks, podcasts, television dubs, and voice overs.",Voicery,"San Francisco, CA, USA",Automated voice acting and emotive speech synthesis with deep neural…,Inactive,"machine-learning,saas,b2b",2,http://www.voicery.com
,W18,,"B2B,Engineering, Product and Design",0,"Washington, DC",https://bookface-images.s3.amazonaws.com/small_logos/615a8bafca9d7ed28c63cd42a9c8e9fa7c85ea6a.png,We help organizations read and process large amounts of text-based data usually handled by humans.,Iambiq Technologies,"Washington, DC, USA",,Inactive,,2,http://www.iambiqtech.com/
"Gabriel Guimaraes,Jared Pochtar",W18,,"B2B,Engineering, Product and Design",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/4d3bf96698ab83d289203f5d057793a42c2bf6e4.png,"Pagedraw turns UI drawings into code, bringing your app's look to life, and ready to deploy to production 

Our mission is to make programming more powerful.",Pagedraw,"San Francisco, CA, USA",Pagedraw is a platform for productionizing designs into code.  Thanks…,Inactive,"design-tools,no-code",5,https://pagedraw.io/
"Sam Howarth,Jack Ryder",W18,2016,"Consumer,Apparel and Cosmetics",0,"London, United Kingdom",https://bookface-images.s3.amazonaws.com/small_logos/523f8f9b47a3ad97a77b93e8f9f2a4f0992ef465.png,"Our vision is that anyone with a passion for collectibles (sneakers, NFTs, sports cards, Pokemon cards etc.) will need a Secured membership to access the ultimate market advice and best connect with their community.",Secured,"London, England, United Kingdom","Tools for Sneaker, NFT & web3 investors",Inactive,,12,https://secured.community
"Miguel Kudry,Alex Sismanis",W18,,"Fintech,Banking and Exchange",0,"San Diego, CA",https://bookface-images.s3.amazonaws.com/small_logos/950a7ff21b20446149a3abc8e1f1ea56dfb41d52.png,"Ben aims to be a unified platform for learning about, buying, selling, and storing cryptocurrency.

With the hundreds of wallets and exchanges floating around in the blockchain ether, it’s easy for novices to get lost in the fray. Ben’s mobile app distinguishes itself from other wallet exchanges by integrating crypto education, using the platform to also deliver news about currencies and offer Q&As related to crypto investing.",Ben,"San Diego, CA, USA","The easiest way to learn about, buy, and store cryptocurrency.",Inactive,,2,https://ben.co
John Palmer,W18,,"Consumer,Travel, Leisure and Tourism",0,San Francisco,,Hexel lets you create a cryptocurrency for your community.,Hexel,"San Francisco, CA, USA",Create a cryptocurrency for your community.,Inactive,crypto-web3,2,https://www.onhexel.com
"Cat Zeng,Robert Henning",W18,,"Consumer,Food and Beverage",0,,,,Lambda Tea,,We build self-serve bubble tea dispensers! :D,Inactive,hardware,2,http://lambdatea.com
Lambert Chu,W18,2017,"B2B,Productivity",0,"Cambridge, MA",https://bookface-images.s3.amazonaws.com/small_logos/24a1b10ecd88a95d991b58dfef7185c0450e3ce6.png,"Point stores things you send over and over again and helps you re-use them instantly.

Point can store ANYTHING, including long email templates, links, images, and emojis! When you want to re-send your pitch, support ticket resolution, or even just a Calendly link, Point makes it easy to find and reuse it so you never have to type it out again.

No need to search for your favorite emoticon anymore...¯\_(ツ)_/¯

Install our Chrome Extension to use Point anywhere on the web: https://pointapi.com/chrome.",Point API,"Cambridge, MA, USA",Point stores things you send over and over again and helps you re-use…,Inactive,artificial-intelligence,5,https://pointapi.com
"Anhang Zhu,Ivan Zhou",W18,2018,"Consumer,Gaming",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/738c0b22c64a9eef9858aaca8d4c6c4a0ecd1cd0.png,"Acquired by Niantic in 2020.
Automatic game tracking, real-time leaderboards, and global chat built into every community event.",Mayhem,"San Francisco, CA, USA",Mayhem is the easiest way to play with your gaming community.,Acquired,gaming,10,https://www.mayhem.gg
"Mayank Mehta,Anand Thaker",W18,,"B2B,Productivity",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/25d86eb03156941574fe6ae1c6503e39212d3030.png,"Pulse is a startup building a crowdsourced knowledge marketplace for C-Suite Technology executives and the vendors that work with them. With nearly 15,000 C-Suite execs already on the Pulse platform and hundreds being added on a daily basis, Pulse is set to change how B2B decisions are made. Companies like Salesforce, Microsoft, Okta and Dialpad already rely on Pulse to turbocharge their strategy, content and marketing teams on a daily basis and as we build out our products, we are excited about what the future holds.",Pulse,"San Francisco, CA, USA",We're crowdsourced Gartner so IT executives can learn directly from…,Acquired,"marketplace,enterprise",11,https://www.pulse.qa
"Karen Taylor,Alex Yee",W18,2017,"Healthcare,Healthcare IT",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/415f38a87a17fc0cfa4d081aff6eac5f9f09d510.png,Onederful is an API for dental insurance. Automate verifications and claim submissions across 200+ dental insurance carriers.,onederful,"San Francisco, CA, USA",Dental Insurance API,Acquired,"saas,healthcare,dental",2,http://www.onederful.co
"Wei-Jien Tan,Robert Quinn",W18,,"Healthcare,Healthcare IT",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/6e203795c935dfa82049aa5e5236b3db6130851e.png,"Formerly known as Patchd Medical, now acquired by Cytovale.

Wearable technology and AI to predict and prevent sepsis outside of hospital.

",Sepsis Scout,"San Francisco, CA, USA",Wearables and AI to predict and prevent sepsis outside the hospital,Acquired,"deep-learning,health-tech,medical-devices",5,https://sepsisscout.com
"Bilal Mahmood,Eric Pollmann",W18,,"B2B,Marketing",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/6d5c4995d4edc2612597ff2b00cf6cc4b969c502.png,"ClearBrain (YC W18) is a startup building the first self-serve AI platform for growth marketing.

We help companies automatically predict and retarget users when they are most likely to purchase. Fortune 1000 companies use ClearBrain’s automated machine learning platform to personalize experiences for hundreds of millions of user predictions - as effectively as Uber or Google.

We’re led by the founding engineers of Google Ads and Optimizely’s data infrastructure teams, and backed by investors in Dropbox, Optimizely, and AdMob. We’re a deeply technical team who value humility and customer empathy above all. As a group we’re also pretty good at bowling, D&D, and Rubik’s cubes.

We are building an advanced analytics platform with the challenge of making it accessible to a smart, capable clientele of growth experts that demands ease of use, utility, high availability and good responsiveness. You’ll join a startup environment where you'll be exposed to a variety of backend, frontend, machine learning frameworks in a fast-moving company!",ClearBrain,"San Francisco, CA, USA",Causal Analytics for Growth Teams,Acquired,analytics,10,https://clearbrain.com/
"Chris Gay,Mark Jamilkowski,Jay Startz",W18,2017,"Healthcare,Healthcare Services",0,"Dallas, TX",https://bookface-images.s3.amazonaws.com/small_logos/54546a1f116479477e01202dfd79e3c0804a6e65.png,We build health insurance for mid-sized companies that costs 20% less and provides more effective medical care.  ,Evry Health,"Dallas, TX, USA",Better health insurance for mid-size companies,Acquired,"fintech,healthcare,health-insurance",17,http://evryhealth.com/
Ethan Sutin,W18,,"Consumer,Social",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/19a9dff8066f2bf839ae7e07c10b32a4bac944d1.png,Squad adds screen sharing to video chats so you can use any app with friends,Squad,"San Francisco, CA, USA",Squad is an app for live communities to have shared experiences…,Acquired,social,10,http://squadapp.io
"Peter Pezaris,Claudio Pinkus",W18,2017,"B2B,Engineering, Product and Design",0,New York,https://bookface-images.s3.amazonaws.com/small_logos/162cbcf64286492bd4d396c89184015bac491ca1.png,"CodeStream's IDE plugins take the pain out of code reviews. With one command, request feedback on a snapshot of your repo, including uncommitted & unpushed code, allowing you to verify that your work-in-progress is on the right track. (You can also do it the old-fashioned way by committing & pushing at the end of your dev sprint, of course)",CodeStream,"New York, NY, USA",CodeStream is a Developer Collaboration Platform designed to…,Acquired,"developer-tools,saas,collaboration,open-source",10,http://codestream.com
Cam Sadler,W18,2018,"B2B,Engineering, Product and Design",0,,https://bookface-images.s3.amazonaws.com/small_logos/f3da9e158e41c3292ffa4b13f75dbd95d298fef9.png,"NewCraft makes it easy for developers to connect to employee platforms like Workday, ADP, and Paylocity with a single API. To get access to these systems, some companies have spent over $10M in development costs alongside years of business development efforts. We believe innovators can build the future of employment faster with simplified access. On top of standardizing data across employee systems into a universal API, we offer a modern developer experience with test environments, documentation, and security.",NewCraft,Remote,Universal API for HR & Payroll,Acquired,developer-tools,2,https://www.newcraft.io/
"Adam Pearson,Nicole Pezent",W18,,Education,0,"Huntsville, AL",https://bookface-images.s3.amazonaws.com/small_logos/0c2d4820bfd309e815cbd0ae84e1afb3bbdefdcc.png,"Glimpse12 captures everything you're doing to impact student outcomes and evaluates these activities in the context of student achievement.

Traditionally, eROI is virtually impossible to track and manage. The company's approach maximizes district's education return on investment (eROI) by providing answers to critical questions essential to ensure your time and money are aligned with the unique needs of your students.",Glimpse K12,"Huntsville, AL, USA",Glimpse eliminates ineffective spending in schools.,Acquired,education,6,http://www.glimpsek12.com/
"Akwasi Apori,Kursad Araz,Samuel Tia",W18,,"Healthcare,Diagnostics",0,"Berkeley, CA",https://bookface-images.s3.amazonaws.com/small_logos/d9aad85e9ea2a3b4df72a9807d29b7536bcb76ce.png,"Correlia Biosystems is a UC Berkeley spinoff company based in Berkeley, CA. Correlia develops innovative microscale tools that accelerate rapid quantification of biomolecules.

Our versatile ""SimpleScan"" technology opens up new biological questions from one microliter of sample, with rapid results that allow for dynamic monitoring of protein expression profiles (rather than simple end-point measurement). Applications range from enabling next-gen proteomic data sets to point-of-care diagnostics.",Correlia Biosystems,"Berkeley, CA, USA",Next-gen blood testing to provide 1000x more data to pharma companies,Acquired,"hardware,lab-on-a-chip,microfluidics",16,http://www.correliabio.com
"Dmitry Alekseev,Dmitry Stavisky",W18,2017,Education,0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/9acc840c27b5a4171f25ceb9a456d6444003093c.png,"It combines the latest adaptive learning and Natural Language Understanding technology with pedagogical content as well as on-demand human instructors to offer its students affordable, personalized, 1:1 learning. Based in San Francisco, the company was funded by General Catalyst, Y Combinator, Google Assistant Investments Program, and several other investors. Over 800 thousand students have improved their English with Edwin.

In early 2020 Edwin merged with MyBuddy.ai. The resulting company kept the name “Buddy.ai”. Headquartered in San Francisco, it focuses on building a virtual English conversation partner for over 500 million children around the globe who are trying to learn English, but can't reach fluency because they lack genuine practice speaking the language. The company doubled down on its mobile app Buddy, the voice-based English tutor for kids, organically combining solutions developed by Buddy.ai and Edwin.",Edwin,"San Francisco, CA, USA",Edwin is virtual English tutor - an AI-powered service for learning…,Acquired,"ai-enhanced-learning,education,machine-learning,smart-home-assistants,elearning",14,https://edwin.ai
Tucker Cottingham,W18,2016,"B2B,Legal",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/ecc7e8c288b10148057bc68d0b6b2bb86b0fcdc6.png,"Lawyaw is a vertical SaaS platform focused on enabling the digitization of legal services. Our platform solves a foundational gap in the market by making it easy to incorporate programmable documents into digital workflows. As a result we are transforming the $150B consumer legal services market by making access to legal services faster, cheaper and more convenient. We are currently power over 1,000 law firms and growing quickly, but have so much more to build!
",Lawyaw,"San Francisco, CA, USA",Automating document-based workflows,Acquired,"documents,saas,legal",15,http://www.lawyaw.com
"Tiago Sada,Eugenio Sánchez Rabiella,Paolo D'Amico,Alonso Garcia Molina",W18,2017,"Fintech,Payments",0,"Mexico City, Mexico",https://bookface-images.s3.amazonaws.com/small_logos/ea3b87fd86a38827492c7301ba323f80925ce00c.png,"Send money to friends, pay at merchants, and take care of your bills through your phone, even without a bank account.",Flinto,"Mexico City, CDMX, Mexico",Mexico's digital wallet,Acquired,"fintech,consumer",0,http://flinto.app
Fletcher Heisler,W18,,"B2B,Security",0,Boston,,Hunter2 teaches modern appsec to engineering teams through interactive labs. Developers get hands-on practice exploiting and patching real web apps written in their tech stack.,Hunter2,"Boston, MA, USA",Hunter2 trains engineering teams in application security through…,Acquired,"developer-tools,education,cybersecurity",0,https://hunter2.com
