active_founders,batch,founded,industry,jobs,location,logo,long_description,name,region,short_description,status,tags,team_size,website
Marc Flajolet,S14,,"Healthcare,Consumer Health and Wellness",0,,,,SpringWit,,Brain health and awareness,Inactive,neurotechnology,0,http://springwit.com
Ambika Bumb,S14,2013,"Healthcare,Diagnostics",0,"Berkeley, CA",,"Bikanta is introducing revolutionary nanodiamond-based technology to push the boundaries of current medical imaging and diagnostics, allowing researchers to answer questions and medics to detect diseases that they currently cannot.

A nanodiamond is forever. They are brightly fluorescent, infinitely stable, non-toxic, functionalizable and can be used for background-free optical imaging.  Early results have improved the signal by as much as 100-fold over conventional fluorescence imaging techniques.   Bikanta’s vision is to redefine the boundaries of medical diagnostics by delivering cutting-edge imaging probes and background-free optical imaging.",Bikanta,"Berkeley, CA, USA",Nano-diamonds for cancer detection,Inactive,nanomedicine,2,http://bikanta.com
"Jeff Chang,Doktor Gurson",S14,,"B2B,Office Management",0,San Francisco,,"Doblet is the world’s first network of batteries on demand for charging phones everywhere. The company’s mission is to provide portable power anywhere consumers happen to be. Using patent-pending technology and the Doblet mobile app on iOS or Android devices, users are instantly notified of the nearest place to pick up a charge the moment their batteries start to run low. Consumers can charge their smartphones while on the go at over 1,000 San Francisco Bay Area cafes, bars, and restaurants.",Doblet,"San Francisco, CA, USA",Doblet solves the phone battery problem.  We're building the first…,Inactive,hardware,2,http://doblet.com
"Matthew Christen,Broderick McClinton,Eric Sonnier",S14,,"Fintech,Credit and Lending",0,"Berkeley, CA",,"OwnersCircle provides small business owners with the online tools and financial information that they need in order to navigate the complex world of business financing.

The reality is that there is no easy way to search for small business financial products, which creates a headache for already time-strapped business owners. Recent reports show that owners spend an enormous amount of time (25 hrs on average) searching and applying for loan products, with many focusing on lenders that have high rejection rates and long, complex processes.

There's a better way! There are a growing number of banks and alternative lenders that want to work with small businesses and are willing to compete for their business. Our platform provides owners with the information they need in order to identify, compare, and apply for financial products that can help take their business to the next level.


Why Use OwnersCircle?

1. Get access to free, online tools to identify financial institutions that actively lend to growing small businesses
2. Shop and compare a variety of lenders and their loan products 
3. Use one platform to complete your financing search versus spending countless days researching and completing lender applications only to find out you're not a fit
4. Free access to our team of funding consultants to answer any questions you may have throughout the process


What Types of Business Financial Products does OwnersCircle Include?

- Lender Types: Local Banks and Alternative Lenders
- Product Types: SBA Term Loans, Bank Term Loans, Alternative Term Loans, Asset-based Loans and more


Why Would I Need Business Financing?

New location or remodel current space
Purchase inventory
Purchase equipment
Hire additional employees
Manage cash flow
Refinance/consolidate current debt
Marketing and advertising",Owners Circle,"Berkeley, CA, USA",Kickstarter for local businesses,Inactive,crowdfunding,2,https://www.ownerscircle.com
"Johnny Chin,Antoine de Chevigné",S14,2013,"B2B,Office Management",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/b608533ba4dfdf9610d953d7d6faf8b3a2d29638.png,"Bannerman helps businesses hire and manage security guard services. Our technology eliminates busywork and human errors so we can provide a more reliable security experience. Our customers have total transparency into the guard schedules, attendance, and incident reporting. We’re the only place where you can instantly book security guard services in all 50 states. ",Bannerman,"San Francisco, CA, USA",Security Guard Company Marketplace,Inactive,security,3,https://www.bannerman.com
DJ Burdick,S14,,"Consumer,Transportation Services",0,San Francisco,,"Fixed is the easiest way to fight a parking ticket.

YOU HAVE A RIGHT TO FIGHT
Up to 50% of tickets are dismissed when challenged.

OUR EXPERTS CAN HELP
We built a team of experts that know the parking rules inside-out.

JUST TAKE A PHOTO
Upload your ticket as a photo. We will take care of the rest.

NO FEE TO CONTEST
We only charge 25% of the fine if you win. You have nothing to lose.",Fixed,"San Francisco, CA, USA",iPhone app to fight your parking tickets.,Inactive,legaltech,2,http://getfixed.me
Mert Küçük,S14,,"B2B,Retail",0,"Sunnyvale, CA",,"VizeraLabs' current project, Vizera, is a smart projection device that performs accurate projections on physical objects. The current primary application of this technology is fabric simulation for furniture stores. The Vizera Projector has the potential to assist both consumers and retailers in the fabric selection process.",VizeraLabs,"Sunnyvale, CA, USA",Fabric projector furniture sales,Inactive,furniture,2,http://vizeralabs.com
"Matt Voska,Alan Guichard,Andrew Mass,Aakash Patel",S14,2013,"Consumer,Travel, Leisure and Tourism",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/a355a1a86192b6f405cfe70eff583b9bc96f3f5b.png,"Go flying with local pilots.

Thousands of private pilots fly every day with empty seats in their planes. We connect you with them so you can join in their same day, round trip adventures! Whether it be a common destination, lunch at an airport restaurant, or another day trip, Flytenow makes it possible to get off the ground and go on an adventure.",Flytenow,"San Francisco, CA, USA",Ride sharing for small planes,Inactive,air-taxis,3,http://flytenow.com
Antony Evans,S14,,"Healthcare,Consumer Health and Wellness",0,San Francisco,,"The TAXA platform has been specifically designed to enable anyone to perform metabolic engineering of plants without stepping into a lab. We provide access to protein engineering, DNA assembly, transient experiments and stable transformation as a service. The best thing is that anything ""Powered by TAXA"" is designed to be free from expensive regulatory approval, meaning the products are available for sale or distribution to consumers in the United States immediately after they are developed. For a detailed list of the experiments which can be run on our platform please see the Services page.

Our vision is a world where bio-engineering is as easy and commonplace as mobile application development is today. Game-changing technologies, like genetic engineering, should not be the exclusive preserve of large corporations and a wealthy elite. Democratizing the tools of creation enables anyone, anywhere, to genetically engineer plants and will unleash a wave of creativity to power an environment where ultimately what we create is limited only by our imagination.  The TAXA platform is our next step in the realization of that dream

We are also the team behind the first synthetic biology crowdfunding project, raising $484k on Kickstarter to make real glowing plants: www.glowingplant.com",TAXA Biotechnologies,"San Francisco, CA, USA","We enable cheaper, faster, and better genetic engineering of plants.…",Inactive,"agriculture,genetic-engineering,biotechnology",2,http://www.taxa.com
"Patrick Costello,Zack Liscio,Edward Ridgely,Mike Seid",S14,2014,"B2B,Engineering, Product and Design",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/d6e5e55840b4f9b5be34ae97e01990bb48d82df0.png,"Y-Combinator (S14)

A/B test your videos, articles, and images on Facebook, and automatically publish the best version everywhere. Get started at www.naytev.com.

Testing is every top social team's secret weapon.
It's no secret that standing out in the News Feed has become more difficult. That's why elite content teams test how the content they post to Facebook will appear.

We help the top brands and publishers in the world stand out in the noise and reach larger audiences. With Naytev's cutting-edge techniques, you can run expert-level tests in a matter of minutes.

Already an expert? We can help you scale your test volume and improve the quality of your tests.",Naytev,"San Francisco, CA, USA",Naytev automates paid and organic social media management in one place,Inactive,"saas,social-media,marketing",3,http://naytev.com
Delian Asparouhov,S14,,"Healthcare,Healthcare IT",0,San Francisco,,"Nightingale is the clinical decision support solution for evidence-based interventions. We're committed to ensuring that service providers for individuals with autism and related disorders are equipped to administer high quality, personalized treatment.

According to the CDC, 1 in 68 children in the U.S. are now diagnosed with autism, contributing to an estimated 1.5 million Americans living with the condition. Although autism has no known cure or scientifically proven pharmaceutical treatment, its symptoms can be abated and maintained through rigorous evidence-based interventions like applied behavior analysis, speech-language pathology, and occupational therapy. 

Nightingale provides these practitioners with a suite of tools for HIPAA-compliant data collection,reporting, and analytics that can be customized to any curriculum and used in any setting. By equipping service providers with a convenient and user-friendly solution for data management and analytics, Nightingale frees up more of their time for creating high-quality curriculums and working with clients.",Nightingale,"San Francisco, CA, USA",App for managing care of autistic students,Inactive,"education,health-tech",2,http://nightingaleapp.com
"Bea Arthur,Anthony Garcia",S14,,"Healthcare,Healthcare Services",0,New York,,"In Your Corner is a marketplace for online counseling and coaching services. Through a secure, HIPAA-compliant platform, our service connects users with a carefully curated team of wellness professionals. By conducting online consultations via video chat, written journals, and even texting sessions, we have transformed traditional therapy into an experience that is low-cost, convenient, and completely confidential.

Everyone can benefit from an objective perspective during difficult times, but the current model for supportive services is broken due to insurance gridlock, a clunky referral system, long wait times and unsustainable costs. Our web-based approach offers valuable guidance through accessible and anonymous means. Users log in to secure accounts and speak with licensed professionals on a variety of topics—relationship conflict, job stress, etc.—from anywhere at any time. With our proprietary technology, we have removed every barrier to entry and created an outlet for millions who wouldn’t have sought emotional health services otherwise, reducing stress for an increasingly stressed-out generation. This is the future of mental health. 

The shift in moving counseling services online is inevitable and our product is already in demand: After a successful pilot with Pretty Padded Room, an online therapy website specifically targeted towards millennial women, we are excited to relaunch as In Your Corner, an aspirational brand that provides the very best in counseling, coaching, and calm. In Your Corner improves on our original offering by being more gender-inclusive and convenient. In addition to developing a mobile app to provide one-tap, on-demand support in real time, users also have access not only to licensed mental health counselors, but also coaches in personal and professional development as well as instructors of meditation and breath work.",In Your Corner,"New York, NY, USA",We've transformed traditional therapy into an experience that is…,Inactive,"mental-health-tech,telehealth,digital-health",2,http://inyourcorneronline.com
"Kiran Gollu,Satish Talluri",S14,2013,"B2B,Infrastructure",0,"San Mateo, CA",https://bookface-images.s3.amazonaws.com/small_logos/282992bccaef3812d15f0bc6b45e2cce6670a8d0.png,"Neptune is an observability startup that offers one-stop incident enrichment and automation platform for IT Operations and DevOps teams.

It is a fact of life that servers and applications go down causing IT outages. Today most of the IT incident response is manual, tedious and lengthy resulting in more downtime and losses for businesses. At the same it's very painful for a DevOps engineer to wake up at midnight and on weekends to deal with server and application alerts. 

Enter Neptune, which lets a DevOps engineer automate his incident response steps --Troubleshooting + Resolution + Documentation,  so that he/she can fix the incidents in minutes instead of hours. So it's a win-win deal : For businesses downtime is minimized, and for DevOps engineers they need not worry about a deluge of alerts and midnight wake up calls.

Big companies like Amazon, Facebook etc built sophisticated incident response tools to achieve high availability and resiliency. We have architected and built one such tool for AWS. Now Neptune is making one such tool available for everyone. 

Give it a try at www.neptune.io",Neptune.io,"San Mateo, CA, USA",A self-healing platform to enrich and fix server alerts automatically,Inactive,"aiops,devops,monitoring",11,http://neptune.io
"Brian Brunner,Alex Fryer",S14,,"Fintech,Banking and Exchange",0,,,"Ditch your bare-bones, high-fee checking account. You deserve free and powerful everyday banking.

Nearly 3 out of 4 millennials would rather go to the dentist than listen to their bank. While it's possible that we just really love our oral hygiene, it's more likely that we don't trust or like our banks.

It's not hard to understand why. Big banks use big budgets and armies of salespeople and marketers to sell old-school products layered with fees and penalties. Their profits increase when we spend more, overuse debt, and make mistakes like overdrafting.

Big banks get away with this because banking is such a vital service. Everyday spending and saving decisions that begin at the checking account ultimately determine whether we'll lead a healthy and secure financial life.

What can be done? Bill Gates believes banks aren't necessary for banking. Millennials believe technology companies can make banking better. So let's build a better bank. Cheddar is a new mobile bank account, debit card, and business model to free the world from underpowered checking accounts and evil banks.",Cheddar,,The Best Mobile Checking Account,Inactive,fintech,2,http://cheddar.io
Tim Varner,S14,,"B2B,Engineering, Product and Design",0,New York,,"Roost is the first to provide push notifications for websites.  Power your web engagement and audience growth with cutting edge technology.  Powerful feature sets including geolocation, A/B testing, and personalization. 

Currently supports Chrome and Safari browsers on Windows, Mac, and Android. Firefox support is coming soon.  

Roost is a Y Combinator backed company located in NYC.",Roost,"New York, NY, USA",Web push notifications.  ,Inactive,,2,http://goroost.com
"Chris Ashby,Fraser Atkins",S14,,"B2B,Sales",0,"London, United Kingdom",,"SalesSift (formerly known as LeadFinch) is an intelligent lead-sourcing platform.

Our machine learning algorithm recommends the best new companies to target based upon the profile of your existing customers.",SalesSift,"London, England, United Kingdom",Intelligent Lead Sourcing,Inactive,"artificial-intelligence,machine-learning,sales,marketing",2,https://salessift.com
"Zachariah Reitano,Henri Stern",S14,,"Consumer,Home and Personal",0,New York,,"Shout is a one-to-one exchange platform that enables its users to post classifieds to sell tickets and reservations.

It also has developed an iOS application that enables its users to communicate in real time with the sellers and handle payments online.",Shout,"New York, NY, USA",Real-Time Classifieds,Inactive,marketplace,2,http://useshout.com
"Michael Witz,Dan Lin",S14,,"Consumer,Apparel and Cosmetics",0,"Carlsbad, CA",,"A community that finds the best new items in fashion.   Each day, HauteDay focuses on a specific fashion theme that our community then organizes into a shoppable collection.   

One of the most exciting aspects to HauteDay is that we are bringing attention and customers to some of the most innovative and up and coming fashion brands from around the world.",HauteDay,"Carlsbad, CA, USA",Gaming Meets Women's Shopping.,Inactive,,2,http://hauteday.com
Ryan Jackson,S14,,"B2B,Finance and Accounting",0,San Francisco,,"Paid is an API for invoicing.  Paid helps company manage their accounts receiving with a seamless integration into any tech stack.  We help you track expenses, generate & issue invoices, remind customers of outstanding payments and reconcile your accounts—all with about 30 minutes development time.

API - Automate Everything
Paid allows you to automate every step of your accounts receivable.  In a few lines of code you can create invoices, issue them, and accept payments.  Paid makes the invoicing/billing process fully automatic, freeing up time to focus on core business responsibilities.

Customize Everything
Your company, your way of doing things.  Paid is fully customizable from branding, billing terms, payment methods and more.  Paid can be adapted to any business model.

Track Everything
How much revenue is currently outstanding? How much is overdue? Who has already paid and does so on a regular basis? Everything you and your Finance Department need can be seen on our dashboard and exported for Accounting.

Grow With Paid
Whether it’s 10 or 10,000,000 invoices, Paid has a solution that will enable you to scale without the normal growing pains.",Paid,"San Francisco, CA, USA",Autopilot for Accounts Receivable,Inactive,fintech,2,http://paidlabs.com
"Michael Hoydich,Tim Ogilvie",S14,,"B2B,Marketing",0,New York,,"Think Gaming uses data science to connect the best mobile freemium games with publishers and investors that can help them grow.

We've analyzed 5000+ games using a proprietary data set to find the keys to predictable success. Our free Scouting Reports compare games to top grossing peers and assess their likelihood of becoming the next billion dollar mobile game.",Think Gaming,"New York, NY, USA","We provide market data on the mobile games business to developers,…",Inactive,"gaming,analytics",1,http://thinkgaming.com
"Gareth MacLeod,Trevor Creech,Ross Robinson",S14,2014,"Fintech,Asset Management",0,"Waterloo, Canada",,"Tinker is a cryptocurrency electronic trading & market making firm, founded in 2014. At our peak we've processed $10m+ in daily volumes and represented 10-20% of all BTCUSD trading on regulated exchanges.",Tinker,"Waterloo, ON, Canada",Digital Currency Market Making,Inactive,,,http://www.tinkercorp.com
Brian Ma,S14,,"Consumer,Job and Career Services",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/c45206698d0d87ad50f73c933a010fab68d9fb17.png,"Weave delivers a personalized professional introduction every week (YCS14)

Follow us :)
Twitter: @startweaving, #startweaving
Facebook: weavenetworking
Website: http://www.weave.in/
Email: lisa@weave.in

Happy Weaving!

The Weave Team",Weave,"San Francisco, CA, USA",AI-assisted professional networking.,Inactive,artificial-intelligence,11,http://weave.in
Steve Sobel,S14,,"B2B,Retail",0,"South San Francisco, CA",,"Whirl's proprietary payment terminal allows customers to pay with a fingerprint in just 1 second. It is the fastest and most secure method of payment on the market, offering the security of a chip card with a nearly invisible payment experience.

Just a single press to the payment terminal, and payment is complete.",Whirl,"South San Francisco, CA, USA",Pay instantly with your fingerprint.,Inactive,biometrics,2,http://getwhirl.com
"Yan Lhert,Tristan Zier",S14,2014,"B2B,Human Resources",0,Mountain View,,"Our mission is powering prosperity around the world. We build intuitive web, mobile, and cloud solutions that generate more money, more time, and more confidence for 46+ million people. Leveraging big data insights, machine learning, and powerful automation, we help consumers, small business owners, and the self-employed achieve their dreams of prosperity.

Whether you work on our product and technology teams or in any role across the globe, you’ll play a part in designing and launching industry-leading products like Mint, TurboTax and QuickBooks in an agile environment with fast moving teams.  Learn how your ideas will shape our ecosystem of products and make a giant impact.

Our culture and entrepreneurial spirit have earned us a spot on Fortune’s “Best Companies to Work For” year after year, as well as many other recognitions across the globe. Join us in powering prosperity around the world.

Career Areas: Software Engineering, Product Management, Mobile, UX / User Design, Data, QA, IT, Marketing, Sales, Finance, Tax, and more.",Zen99,"Mountain View, CA, USA",Tax and insurance tools for independent contractors,Inactive,"fintech,insurance",0,http://tryzen99.com
"Vasanth Elavarasan,Justin Goldman,Robert Shedd",S14,,"Consumer,Food and Beverage",0,"Philadelphia, PA",,"Zoomer is a venture backed, technology and logistics startup focused on helping high volume delivery restaurants wow their customers and grow their business. We've taken a unique approach to changing the food delivery space and it's starting to pay off. Zoomer has stayed out of the spotlight so you won't find much about us online, but our charts are going up and to the right in impressive fashion and more importantly, we are growing and working with more and more restaurant partners, driver partners & hungry diners each day. We are backed by some of the best investors in the world including Foundation Capital, Y Combinator (S14), First Round Capital, SV Angel, Eric Ries and others. 

Zoomer connects high volume delivery restaurants with independent delivery drivers. Our platform has been built to handle an extraordinarily high volume of concurrent deliveries. Restaurants leveraging the Zoomer platform are able to provide a better & more consistent delivery experience for their customer, which ultimately leads to a stronger bottom line. Independent drivers on the Zoomer platform have the ability to create their own schedule & increase their own efficiency, resulting in more earnings.  And of course, customers receive their orders dramatically faster than the status quo.

This is your opportunity to get in on the ground-floor. You’ll have a ton of impact – lots of freedom to evolve our processes, systems, partners, platform, stack and apps. We’re currently hiring across a number of teams,  there’s a full listing of our open roles at www.zoomerdelivery.com",Zoomer,"Philadelphia, PA, USA","Outsourced, high volume food delivery.

",Inactive,"delivery,logistics",51,http://www.zoomerdelivery.com
"Daniel Conrad,Shawn Lewis",S14,,"Industrials,Manufacturing and Robotics",0,San Francisco,,"Beep makes small, cloud-connected wireless sensors that run on batteries for 10 years. Just place a Beep Sensor where you want it and your data shows up in the cloud. Beep Sensors report their location (GPS), temperature, moisture, pressure, altitude, and motion. They have ports to plug in any other type of sensor you want (e.g., gas, soil, microphone, or camera).",Beep,"San Francisco, CA, USA",Cellular networks for IoT.,Inactive,"iot,telecommunications",2,http://www.beepnetworks.com
Anuj Jain,S14,,"Consumer,Social",0,,,,Zip Phone,,Whatsapp for voice,Acquired,,1,http://zipphone.com
Arad Rostampour,S14,,"Consumer,Food and Beverage",0,San Francisco,,"Zenamins is a comprehensive online vitamin subscription service that is personalized and designed specifically with the individual in mind. Zenamins was designed to make vitamin-taking easier, safer and more convenient. Simply select the vitamins, minerals and supplements you want or use the special online guide to determine which ones are best for you. Every four weeks subscribers receive a new Zenamins pack in the post. Zenamins uses pharmacy-grade technology to custom pack vitamins into daily doses, while all vitamins and supplements are of the highest quality and mostly softgels, as these have shown to have 4x the absorption.",Zenamins,"San Francisco, CA, USA",Personalized health company doing customized vitamin packs on…,Inactive,health-&-wellness,2,http://zenamins.com
"Siobhan Quinn,Jeni Diaz Axline",S14,,"Consumer,Social",0,San Francisco,,"Parenthoods is a community platform for local parents to meet up, share advice, and help each other conquer one of life’s most craziest rides…parenthood.",Parenthoods,"San Francisco, CA, USA",Communities for expecting and new parents. ,Acquired,community,2,http://parenthoods.co
Moe Adham,S14,2014,"Fintech,Banking and Exchange",0,"Ottawa, Canada",https://bookface-images.s3.amazonaws.com/small_logos/c08fc941c091f26331f34ae8c8b4c5585da5e276.png,"We make enterprise software for crypto.

Our leading product is a Bitcoin ATM. Customers have converted over $1B USD of cash into Bitcoin at our network.",Bitaccess,"Ottawa, ON, Canada",We make bitcoin simple. ,Acquired,fintech,55,http://bitaccess.com
"Michael Akilian,Maran Nelson",S14,2014,"B2B,Productivity",0,San Francisco,,Clara is a human-in-the-loop assistant that helps automate repetitive tasks.,Clara Labs,"San Francisco, CA, USA",Clara is a human-in-the-loop assistant that helps automate repetitive…,Acquired,automation,20,http://claralabs.com
"Christopher Coleman,Nicholas Hinrichsen",S14,,"Consumer,Transportation Services",0,San Francisco,,"Get your next car hassle-free.

We’re here to change the used car marketplace. No more headache of combing through web listings and car lots, no more haggling with a dealership. We help you find the best car at the best price, period.

Tell us what car you’re looking for, and we’ll find you the best pre-owned vehicle for the lowest possible price. Once we’ve landed your car, we’ll inspect it, detail it, and deliver it to you. We pride ourselves on the very best quality, and back it with a 7-day money-back guarantee. Let us know what you're looking for and we'll bring you a great car.",Carlypso,"San Francisco, CA, USA",Used car marketplace,Acquired,marketplace,11,http://carlypso.com
"Pouyan Salehi,Cyrus Karbassiyoon",S14,2014,"B2B,Sales",0,"San Mateo, CA",https://bookface-images.s3.amazonaws.com/small_logos/6ac43c20fc7f26776b3ffae37509dfecb60b9ef2.png,"PersistIQ is a free email automation platform to send a small batch of personalized emails.

We help hundreds of small teams (1-200 employees), particularly YC companies, send batches of personalized emails for sales, marketing, and other customer outreach. 

Our platform is simple to set up, allows custom sequence building, A/B testing, and analytics. Our integrations with Salesforce, Copper, and Zapier allow for a streamlined workflow.",PersistIQ,"San Mateo, CA, USA",PersistIQ is a free email automation platform to send a small batch…,Acquired,"saas,b2b",10,http://www.persistiq.com
Michael Horn,S14,,"Consumer,Food and Beverage",0,NY,https://bookface-images.s3.amazonaws.com/small_logos/b952b56600b46109d0fa698845b8e599d64a58cb.png,,Craft Coffee,"NY, USA",Better coffee for less money,Acquired,consumer,,https://www.craftcoffee.com
Emil Pitkin,S14,2015,Government,0,"Washington, DC",https://bookface-images.s3.amazonaws.com/small_logos/c85a771877685f192d67b6cffa7215e8fff5dda1.png,"You work in government affairs? Keep it all at your fingertips. Every bill. Every meeting. Every report. Every mention. Get more work done.

",GovPredict,"Washington, DC, USA",The system of record for government affairs.,Acquired,"saas,govtech",60,http://govpredict.com
"Bas Kohnke,Filipe Dobreira",S14,2014,"B2B,Human Resources",0,"Amsterdam, Netherlands",https://bookface-images.s3.amazonaws.com/small_logos/3737c187775ea558bbe68c57b6fedb1145dcace9.png,"Impraise empowers your people to accelerate their performance and professional growth with clear direction, alignment, feedback exchange, and recognition.

The Impraise platform offers solutions such as Goal Management, Performance Check-ins, 1:1 meetings, 360 reviews, real-time feedback and coaching.",Impraise,"Amsterdam, NH, Netherlands",Enable managers to create an effective work environment for their team,Acquired,saas,35,http://impraise.com
