active_founders,batch,founded,industry,jobs,location,logo,long_description,name,region,short_description,status,tags,team_size,website
"Marlon Castillo,John Sanders,Dustyn Williams",W16,,"Healthcare,Consumer Health and Wellness",0,"Menlo Park, CA",,"The DoseDr mobile app gives diabetics better control over their disease by helping them adjust their insulin doses between doctor visits. They connect patients to a doctor, who can help them immediately when an issue arises. No appointment necessary, and it's free! Patients are welcome to invite their current doctor to join DoseDr.",DoseDr,"Menlo Park, CA, USA","Helping diabetes patients use the correct amount of insulin,…",Inactive,health-tech,2,https://www.dosedr.com
"Al Chin,Tom Kramer,Austin Walker",W16,2015,"Healthcare,Medical Devices",0,"San Carlos, CA",https://bookface-images.s3.amazonaws.com/small_logos/c016740aa024bde1b822a68eb9c3bd126cc85975.png,,InnoVein,"San Carlos, CA, USA",We cure intractable leg wounds with a replacement valve for veins. ,Inactive,,5,http://Innoveinmedical.com
Christopher Sheehan,W16,,"Fintech,Insurance",0,New York,,"WorldCover offers peer-to-peer investments that provide insurance to the global poor. We connect a growing pool of investors who seek uncorrelated investment returns and impact from their capital with a huge and growing need for natural disaster insurance in the developing world.  

WorldCover's platform improves food and income security for smallholder farmers in developing countries. More than 70% of the 2.5 billion people living at the “base of the pyramid” throughout the world rely on agriculture for income and sustenance. Farmers face a number of major risks to their livelihoods which they cannot control. Insurance gives them a sense of security even if they have a bad harvest, allowing them to improve their diets, invest in their farms, and send their children to school.

In an increasingly interconnected world, diversified markets are becoming harder and harder to find. WorldCover's investment products offer both retail and professional investors attractive yet uncorrelated returns with the world's financial markets.",WorldCover,"New York, NY, USA","Funding platform for global insurance, starting with crop insurance…",Inactive,"fintech,insurance",20,https://www.worldcovr.com
"Guillemette Dejean,Matt Delac",W16,2016,"B2B,Engineering, Product and Design",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/f1f8b11558dca2b1d7e6fded4f473315eb25268f.png,"UpLabs is a website for designers and developers to find and share resources to build apps and sites. Every day, the UpLabs community uploads new quality and curated content.",UpLabs,"San Francisco, CA, USA",UpLabs is the #1 marketplace for designers & developers to find…,Inactive,"marketplace,community",1,https://www.uplabs.com
Gauri Nanda,W16,,"Consumer,Consumer Electronics",0,New York,,"The only kid-friendly WIFI toy messenger. Use our free app to message our toys from your phone & your child can reply right back!

After securing funding from both Amazon and Verizon and getting into Y Combinator, Toymail has just launched the ""Talkies""​  - a quirky new line of plush toys that let friends and family exchange messages with kids for two-way voice talk. 

With Toymail's Talkies kids can: 

• Send messages to grownup's phones with the free Toymail app
• Send messages directly to other friend's Talkies.
• Play for hours on or offline with our on-board voice filtering software",Toymail,"New York, NY, USA",Connected toys that enable two-way voice messaging between children…,Inactive,"iot,kids",2,http://www.toymail.co
"Rodrigo Nuno,Maria Laura Mendoza,Jose Luis Nuno,Alejandro Nuño Ayala",W16,2015,"Healthcare,Diagnostics",0,"Zapopan, Mexico",https://bookface-images.s3.amazonaws.com/small_logos/6c2c011e4d98e07f268e9d5fe993f2508a4a51e7.png,"Unima developed a fast and low-cost diagnostic and real-time disease surveillance that allows anyone to diagnose a disease directly where the patient is, without using lab equipment, with results in 15 minutes and at a very low cost.",Unima,"Zapopan, Jal., Mexico",Fast and low-cost diagnostics for real time disease surveillance,Inactive,"health-tech,biotech",26,http://www.unimadx.com
Ryan Nichols,W16,,"Real Estate and Construction,Construction",0,"Coffeyville, KS",,"Start Closing is the best project and customer tracking tool for the restoration roofing industry. Our product aims to provide Contractors a streamlined way toward transparency with the customer, efficiency within their own organization, and accountability throughout the restoration claim process.",Start Closing,"Coffeyville, KS, USA",Start Closing is changing the way homeowners and contractors interact…,Inactive,insurance,2,http://www.startclosing.com
"Darrick Brown,Alex Burton,Shane Dosch",W16,,"Real Estate and Construction,Housing and Real Estate",0,San Francisco,,HOA operations made simple. Monthli is a SaaS platform which powers Homeowner Associations to more easily run their business operations.,Monthli,"San Francisco, CA, USA",Monthli is the first marketplace for homeowner associations.  We…,Inactive,marketplace,4,http://www.monthli.com
"Doug Hoang,Elijah Schuldt",W16,,"Healthcare,Consumer Health and Wellness",0,San Francisco,,"Enflux makes motion capture clothing for the masses. We are a technology platform serving Virtual Reality, Fitness, and Health through our open API. Our customers include Hasbro, The Jim Henson Company, and many more.",Enflux,"San Francisco, CA, USA",Motion capture clothing for injury prevention,Inactive,smart-clothing,2,http://getenflux.com
"Tin Hang Liu,Yuki Liu",W16,,"Industrials,Automotive",0,Palo Alto,,"Open Motors (formerly OSVehicle): open, modular, electric vehicle platforms allow new and existing car manufacturers to develop their own models saving up to two years of R&D and millions of dollars in investments. At the same time, it is a reference platform for mobility startups to embed and develop their technology on.
Open Motors (formerly OSVehicle) is also developing “EDIT”, the first self-driving vehicle designed & engineered for services in white label, extremely modular & open. Fleets can last 10X more thanks to an easy repairability & upgradeability.

For more info visit www.openmotors.co",Open Motors,"Palo Alto, CA, USA",Open Motors (formerly OSVehicle) is a B2B company that is developing…,Inactive,"electric-vehicles,self-driving-vehicles",11,https://www.openmotors.co
Shamiq Islam,W16,,"B2B,Security",0,"Oakland, CA",,"We’re taking everything we know as security engineers, automating it, and making it easy for everyone to use.",Patchwork Security,"Oakland, CA, USA","Security patch notifications for servers. Build it, deploy it, and…",Inactive,security,2,http://patchworksecurity.com
"Avni Patel Thompson,Richerd Chan",W16,,"Consumer,Home and Personal",0,"Seattle, WA",,"Poppy is a modern childcare solution for modern families. We set your family up with a team of talented and thoroughly vetted sitters. Then you just text us when you need a sitter. Simple.

So you can get back to juggling dinners and dance recitals. Stop worrying about being stuck without care when you need it.",Poppy,"Seattle, WA, USA",Poppy makes it easy for parents to find high quality childcare with…,Inactive,,2,http://meetpoppy.com
"Jaime Bueza,Chris Tan",W16,2015,"Consumer,Virtual and Augmented Reality",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/81778e15922c64d63f0d80ef4134c516cc53fb73.png,"ConstructVR is the simplest way for businesses to manage, and deploy VR and AR apps at scale.",ConstructVR,"San Francisco, CA, USA","The simplest way to test, manage, and deploy VR/AR apps at scale.",Inactive,ar,2,https://www.constructvr.io
"Jamie Quint,Amir Ghazvinian",W16,,"B2B,Analytics",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/67d327f7785e9bbcb484e75cc849ae5a34c64da2.png,"Interstate Analytics helps marketers make smarter decisions. The customers of the company are Betabrand, Outdoor Voices, EVERLANE, and JACK ERWIN. It pulls in its users’ visit, conversion, and spends data across all channels and centralizes it in a dashboard. It allows its users to spend less time wrangling data and more time acting on it. It applies attribution models to its users’ data that take into account all consumer touchpoints and makes better spend allocation decisions with accurate performance data. The company deterministically syncs marketing spends and conversion data across devices.

Interstate Analytics was founded in 2015.",Interstate Analytics,"San Francisco, CA, USA",Multi-Touch Marketing Analytics,Inactive,"analytics,marketing",2,http://interstateanalytics.com
"Tim Dingman,Max Nussenbaum,Scott Lowe",W16,2014,"Real Estate and Construction,Housing and Real Estate",0,"Detroit, MI",https://bookface-images.s3.amazonaws.com/small_logos/50f2343fc9ce8e375633fcca24cbcbfc55d9464f.png,"Castle manages rental homes for landlords using automation and on-demand labor.
We find tenants, collect rent, and coordinate maintenance, allowing owners to kick back, relax, and never worry about their rental properties again. Owners either have to deal with this whole mess themselves, or spend 10% of their rental income on a traditional property management company that requires constant supervision and is often incentivized to act against the owner’s best interest.
There are 43 million rental units in the United States, and most of them are currently managed with some combination of faxes, mail, and unreturned voicemails on the landlord’s personal phone. Castle moves all of property management into a seamless online experience, providing owners with transparency, speed, and incredible customer service—plus huge cost savings over traditional management. Renters get great service and instant updates about important issues.",Castle,"Detroit, MI, USA",Castle manages rental homes using automation and on-demand labor.,Inactive,,11,http://entercastle.com
Griffin Kelly,W16,,"Healthcare,Consumer Health and Wellness",0,"Chicago, IL",,"TRAC is a Chicago based startup that is focused on simplifying the track and field experience using innovative RFID technology, cellular data transmission, and unique application based software. Our integrated RFID timing system is the best in market for coaches and athletes in time based sports due to its precision, immediate feedback, and ease of use, thus saving time, effort, and money.",TRAC,"Chicago, IL, USA",An end to end timing solution for any scale athletic event. ,Inactive,,2,https://www.tracchicago.com
"Anand Dhillon,Natalie Gray,Karn Saroya",W16,2016,"Fintech,Insurance",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/8d5863fab7cb599616673d64029382203c934c08.png,"Cover is an Android and iOS mobile application that allows its users to insure anything by taking a picture of what they need to insure. It partners with many insurance companies and brokers to provide its users with the best available rates. The application allows its users to insure vehicles, mobile phones, pets, jewelry, houses, boats, tours, and more. It was launched in Toronto, Ontario, Canada.",Cover,"San Francisco, CA, USA",The mobile-first insurance platform that makes insurance easy.,Inactive,insurance,50,http://cover.com
"Perry Ogwuche,Tochukwu Okoro",W16,,"Consumer,Home and Personal",0,NY,,Envyl is an affordable and fast international peer to peer delivery.,Envyl,"NY, USA","Envyl enables a fast, reliable and cost effective peer to peer…",Inactive,"delivery,e-commerce",2,http://www.envyl.com
"Jennifer Ma,Ryan Martin",W16,,"Healthcare,Healthcare IT",0,San Francisco,,"Anchor Health is a software, hardware, and operating solutions for distributed health care networks and providers.",Anchor Health,"San Francisco, CA, USA","Modernizing home health care agencies with software, hardware, and…",Inactive,health-tech,2,http://anchorhealth.com
"Mihir Deo,Gerald Fong,Naveen Krishnamurthi",W16,2015,"B2B,Sales",0,San Francisco,,"Elucify believes that good data is the foundation of effective sales organizations. Their mission is to build the infrastructure that enables salespeople to focus on their passion: selling.

Elucify was acquired in 2018 by Circleback. ",Elucify,"San Francisco, CA, USA",Elucify is an API that plugs into your CRM which automatically cleans…,Inactive,saas,11,https://getelucify.com
Luke Miles,W16,,"Consumer,Apparel and Cosmetics",0,San Francisco,,"Restocks offers its users with instant notifications when the brands they like releases new items, restocks, and go on sale. The company offers its users with commerce and builds engaging shopping experiences on mobile platforms. It is funded by Y Combinator and angel investors. It helps its users stay updated with the brands they like, choose the updates they care about, view recent releases, restocks, and price drops, check stock and buy without leaving the app, and save profiles to check out.

Restocks is a U.S.-based company that was founded in 2015.",Restocks,"San Francisco, CA, USA",Buy sneakers and streetwear here,Inactive,"e-commerce,fashion",2,https://restocks.io
Sarah Landstreet,W16,2013,"B2B,Supply Chain and Logistics",0,"Kitchener, Canada",https://bookface-images.s3.amazonaws.com/small_logos/1929026faf3c4064b3cb414a5ef1d62b2ee8021b.png,"Georgette Packaging makes it easy to design and manufacture conscientious, branded packaging.",Georgette Packaging,"Kitchener, ON, Canada",Carbon neutral packaging for ambitious businesses.,Inactive,logistics,15,http://www.georgettepackaging.com
"Sanjay Kumar Agarwalla,Aditya Agarwalla",W16,2016,"Industrials,Agriculture",0,"Gurugram, India",https://bookface-images.s3.amazonaws.com/small_logos/db2008b79867d33375690a57e489390ac2d6b52f.png,"Kisan Network is a tech enabled and fully integrated PAN India agri produce supply chain. We connect small and marginal farmers directly to businesses anywhere in the country, with each step digitally captured and monitored on our proprietary management portal. As a result, farmers are able to earn 10% more than prevalent market prices for their produce.

Our system, built on the 3 pillars of 
1) 100% integration
2) Standardisation w.r.t. on-field practices and,
3) Transparency for all stakeholders

is a departure from the opaque and inconsistent traditional supply chain which thrives on the high levels of fragmentation in the ecosystem. There is 0% use of paper in our entire chain, with specific focus on building a national agri repository of micro level stakeholder information and on image / data driven automated crop quality assessment.",Kisan Network,"Gurugram, HR, India",Tech enabled and fully integrated PAN India agri produce supply chain,Inactive,supply-chain,75,https://www.kisannetwork.com
James Howard,W16,,"B2B,Engineering, Product and Design",0,,,,Real Artists,,We make a fast and native issue tracker for software projects.,Inactive,,2,https://www.realartists.com
"Victor Ng,Peter Xian",W16,,"Consumer,Consumer Electronics",0,"Cupertino, CA",,"At Silver, they are building the world's first miniaturized Raman spectroscope for consumers. Our spectroscope, combined with our proprietary nanoparticle substrates, enables our users to detect many contaminants instantaneously.",Silver,"Cupertino, CA, USA",Low cost consumer device for toxin detection. ,Inactive,"hard-tech,diagnostics,nanotechnology",0,http://www.scansilver.com/
Margarita Belorukova,W16,,"Consumer,Gaming",0,"Los Angeles, CA",,"We create portals to other dimensions to open people thousands of different lives. 

Unnyhog is a global game development company with 4 released games to the market. Our latest game, UnnyWorld, is a fantasy style MMO game with gesture controls designed to unite mobile and PC users.",Unnyhog,"Los Angeles, CA, USA",Video game development company.We are creating unique and…,Inactive,"entertainment,gaming",1,http://unnyhog.com
Fouad Matin,W16,,"B2B,Recruiting and Talent",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/4b83e039187d59c0375134961a06d242460e9172.png,"StrongIntro is a recruiting tool and a service that lets you tap into the networks of your existing employees. We do so by using both a software and human-centric approach, and we want to help you hire thoughtfully.",StrongIntro,"San Francisco, CA, USA",StrongIntro helps recruiters turn their entire company into a source…,Inactive,"recruiting,talent-acquisition",2,https://strongintro.com
Chris Nicholson,W16,2014,"B2B,Engineering, Product and Design",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/6f25b083ae5853d0fb4e5eee2ce6794565ac6775.png,"Pathmind helps industrial engineers and simulation modelers achieve 10-20% gains in performance for industrial operations, supply chains and mining. We help them apply deep reinforcement learning to simulations and digital twins, and deploy decision-making policies into operations. ",Pathmind,"San Francisco, CA, USA",Pathmind helps industrial engineers and simulation modelers achieve…,Inactive,"reinforcement-learning,warehouse-management-tech,supply-chain",15,https://pathmind.com
"Denis Anscomb,Cezar Grigore",W16,,"B2B,Sales",0,San Francisco,,"Get warm introductions from your colleagues

Index combines public information on people with private information on relationships to tell you who knows who and how well.",Index,"San Francisco, CA, USA",Mapping the world's professional relationships. ,Inactive,networks,5,http://www.index.io
Kyle Michelson,W16,,"Consumer,Social",0,"Santa Monica, CA",https://bookface-images.s3.amazonaws.com/small_logos/9724677f33a5d5a8b626edc323d46e921d57875c.png,Streamup is a fun way to live stream music videos. Join our community to watch exciting shows and chat with the musicians you love!,Streamup,"Santa Monica, CA, USA",Streamup is a live streaming community for music. We make it fun and…,Inactive,social-media,2,https://streamup.com
Aaron Krane,W16,,"B2B,Retail",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/c38f4fd804cb3af2c6c3f749644efdff401f0a2c.png,"At Modal, we build the future of auto commerce for the world's largest auto brands and retailers. Modal's team is full of technology leaders from places like Google, Facebook, Tesla, Paypal, Accenture, and Modal is backed by notable investors like Y Combinator, Peter Thiel, Khosla Ventures, and Ally Financial.  To quote Peter Thiel, Modal is ""complex coordination"" of many different technologies, driving billions of dollars in transaction volume every year.
Modal, formerly Drive Motors, was founded in 2015, completed Y Combinator in 2016, and is based in San Francisco, CA.  For more information, visit www.modalup.com.",Modal,"San Francisco, CA, USA",digital commerce for the world’s largest auto retailers and brands.,Inactive,auto-commerce,18,http://modalup.com/
"Brian Fan,Andrew Song,Mark Liebman",W16,,"Consumer,Consumer Electronics",0,"Los Angeles, CA",,"Musical instruments  that enable anyone to play instantly, and make it easier and more inspiring to learn.

Magic Instruments (YC W2016 and Highway1 F2015) is the maker of the MI Guitar. 
We design the tools that allow anyone to express themselves by making music. Our mission is to create a world that inspires human connection through music playing. We give people all the joy of playing music. We’re developing a new class of music instruments and the ecosystem around them, starting with our first product, a new type of guitar that anyone can play using an intuitive UI on the fretboard and a mobile app to play your favorite songs, instantly. We also make it technically easier and more inspiring to learn traditional guitar technique.

Can't play a guitar? We guarantee you can play this one.

The MI Guitar is a new type of guitar that you can pick up and play, instantly. By reinventing the fretboard of a traditional guitar, it simplifies playing so anyone can play their favorite songs at first sight, or create their own original music. You can also play this like the traditional guitar and it gives you a fun and easy way to learn the guitar.

Pre-order now at https://magicinstruments.com

Facebook: https://www.facebook.com/magicinstruments/
Twitter: https://twitter.com/magicinstrument
YouTube: https://www.youtube.com/c/magicinstruments",Magic Instruments,"Los Angeles, CA, USA",Magic Instruments makes a high-tech guitar that is easier and more…,Inactive,music,2,https://
"Jake Seip,Tim Sze",W16,,"B2B,Human Resources",0,San Francisco,,"Compgun is founded on the simple premise that sales commissions are simultaneously the sales organization's single biggest strategic lever and its largest expense.

At previous companies, Tim and Jake were amazed by the effectiveness of sales commissions in rallying teams around new strategic priorities and business objectives. At the same time, they were shocked by how primitively commission expenses are often managed. Most businesses administer commissions with Excel and email, making it nearly impossible for sales reps or their managers to track how they are pacing throughout the month, let alone which transactions were included in a previous period’s paycheck. Compgun’s mission is to stand the status quo on it’s head by providing real-time performance tracking and insight to every member of the sales org.",Compgun,"San Francisco, CA, USA",Sales commission software that grows revenue.,Inactive,sales,11,http://compgun.com
"Melike Abacioglu Gunes,Firdevs Abacioglu",W16,,"Healthcare,Healthcare Services",0,,,"PhysioHealth is an enterprise health and wellness management platform that rewards your employees for living healthy and decreases your healthcare costs.

Their customized platform delivers 5x engagement vs. other corporate wellness programs.",PhysioHealth,,An enterprise health benefits platform that rewards employees for…,Inactive,"health-tech,insurance",2,https://www.physioh.com
Matthew Dukes,W16,,"Consumer,Food and Beverage",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/fb5095e9e30868b58246a57d70171157e6505a4b.png,"VINEBOX is a premium wine-by-the-glass subscription service. Each month, our subscribers receive 3 single-serving portions of wine to taste, share, and enjoy. Only order more of the wine you know you love!

This is not your standard vino. 
Each VINEBOX contains 3 tubes of exceptional wine curated by our team of specialists from around the world.

We simplify wine. 
With our easy to follow tasting notes, you'll never be stumped by a wine list. Learn your favorite varietals and regions through tasting experience. We include only the info you want, nothing you don’t.

Never forget a wine again. 
With access to your VINEBOX history, you see every wine you’ve ever tasted, with notes, ratings, & reviews!

Something for everyone. 
Whether you’re a wine connoisseur or novice, VINEBOX will introduce you to new wines, new vineyards, and a new way to enjoy wine. VINEBOX also makes the perfect gift for birthdays, corporate gifting, celebrations, dinner parties, and random Tuesdays.",VINEBOX (Usual Beverage Co.),"San Francisco, CA, USA","Wine by the glass, delivered",Inactive,,11,http://www.getvinebox.com
Ray Sturm,W16,2015,"Fintech,Asset Management",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/9696737d779bc1482d4e992936d055d788610f1a.png,"Access. Transparency. Technology. Founded in 2015, AlphaFlow is a technology-driven investment manager providing professionally managed portfolios of real estate loans. We make the $75 billion fix-and-flip industry accessible to institutional investors. With the recent launch of our new platform, TITAN, we’ve opened up our institutional platform to smaller investors.

As a result of leading with technology and data analytics AlphaFlow is able to provide transparency & speed at a rate our competitors can’t. We partner with non-bank real estate lenders who provide 6-12 month bridge loans on single-family and small multifamily properties by purchasing their loans thereby helping them grow their businesses.

AlphaFlow uses software to streamline and automate today’s manual workflow and our engineering team is constantly developing simple and elegant solutions to further automate a manually intensive industry.
",AlphaFlow,"San Francisco, CA, USA",AlphaFlow is a technology-driven investment manager.,Inactive,"fintech,real-estate",26,http://www.alphaflow.com
"Steve Daniels,Rachel Katz",W16,,"Healthcare,Healthcare IT",0,San Francisco,,"Able Health is the one platform physician organizations need to manage value-based programs. From calculating HEDIS and Medicare measures to engaging clinicians and health plans, managing value-based programs can take an army of administrators and IT staff. Able Health simplifies administration, customized to your specific programs, so you can ease today's reporting requirements and set your organization up for the future of healthcare reimbursements.",Able Health,"San Francisco, CA, USA",Able Health gets doctors paid more for higher quality care,Acquired,,11,http://ablehealth.com
Tuval Ben-Yehezkel,W16,2016,"Healthcare,Diagnostics",0,"San Jose, CA",,Loop Genomics provides long-read sequencing solutions across a diverse set of research and clinical applications.  Our platform for long-read DNA sequencing transforms short-read DNA sequencers into long-read sequencing machines. ,Loop Genomics,"San Jose, CA, USA",Novel long-read DNA sequencing technology,Acquired,biotech,7,http://www.loopgenomics.com/
Soraya Taghavi,W16,,"Fintech,Asset Management",0,New York,,"Algoriz is an AI based trading platform that enables you to build trading algorithms by simply typing your strategies in English. 

Algoriz is backed by Y combinator.",Algoriz,"New York, NY, USA",Algoriz is an AI based algorithmic trading platform that enables you…,Inactive,"artificial-intelligence,finance,trading",4,http://www.algoriz.com
"Matthew Lenhard,Nate Matherson",W16,,Education,0,"Hoboken, NJ",,"LendEDU was Co-Founded by Nate Matherson and Matt Lenhard in 2014. LendEDU is a personal finance comparison website. Our goal is to create transparency in a number of markets including student lending, unsecured lending, auto lending, banking, credit cards, and some misc. insurance products. LendEDU participated in Y Combinator's W16 program in Mountain View California. 

LendEDU has been featured and mentioned on a variety of websites including The Wall Street Journal, New York Times, Washington Post, CNBC, Bloomberg, USA Today, MSN, Fox News, CBS News, NBC News, Yahoo! Finance, Forbes, Bustle, and roughly 500 other media outlets.

LendEDU is a graduate of the Iowa Startup Accelerator. LendEDU received seed funding from Built By Iowa, the Iowa Startup Accelerator Fund, and others.

We'd love to tell you about LendEDU! Email support@lendedu.com with any questions, comments, or criticism (really!).

Pronounced ""Lend E D U""​, our website is located at LendEDU.com!",LendEDU,"Hoboken, NJ, USA",LendEDU is a marketplace for consumer financial products.,Acquired,fintech,10,https://lendedu.com
