active_founders,batch,founded,industry,jobs,location,logo,long_description,name,region,short_description,status,tags,team_size,website
Farza Majeed,S20,2019,Education,0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/cdac7458407c2472b87de3194ad1154d76a70387.png,"we’re the largest place where you give your idea a shot.

and, we mean any idea — a hip-hop album, short film, a novel, some indie software, a youtube channel — whatever.

no idea is too big or too small.

it all starts with nights & weekends.

it's six-weeks where you can start any idea from zero on your nights and weekends, and by the end you'll have your first fans, revenue, downloads, whatever.

in 2023:

- 12M+ ppl saw our content across Instagram and Twitter.
- more than 30,000 people joined nights & weekends to work on their own ideas.
- 1,000 people flew to meet us and others like them for 3-days.

and, we had 1,000 people come out to one of our physical, 3-day events.

to get a sense of what this all looks like in practice, see our video for season four [here](https://twitter.com/FarzaTV/status/1719091708775059754).

we even built a [physical campus](https://twitter.com/FarzaTV/status/1678561092308705281) for people who want to go full-time on their idea and need place to figure it out -- again, we don't care how big or small the idea is.

overall, it's been a journey.

so, now what?

in 2023, we built up massive distribution. it was all about creating really high-quality content + experiences. but, it was all very one-off.

in 2024, we're fully focused on taking all our learnings and building a world class product. a product that can help millions pursue their passions and build their ideas.

and, we're looking for talented engineers and designers to help us figure it out. ",buildspace,"San Francisco, CA, USA",we're the place where people build cool shit.,Inactive,education,5,https://buildspace.so/
"Pedro Rocha,Pedro Dellagnelo",S20,2020,"B2B,Operations",0,"São Paulo, Brazil",https://bookface-images.s3.amazonaws.com/small_logos/8225c25b6e5f608184bc27c325d86719271d8b6a.png,"Oico is the best way for large contractors in Brazil to buy construction material. We replace the time-consuming work of managing orders, deliveries and payments across dozens of suppliers, with a one-stop solution.",Oico,"São Paulo, SP, Brazil",B2B marketplace for construction material in Brazil.,Inactive,"marketplace,construction",35,https://en.oico.com.br/
"Peter Gao,Quinn Johnson",S20,2020,"B2B,Infrastructure",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/a1aee7c2b8c6ada91b60405fb42ae026b6093676.png,"ML models are only as good as the datasets they're trained on, and that means that most improvement to model performance comes from improvement to the quality and diversity of their datasets.

Our tooling makes it easy for ML teams to find anomalies + failure patterns in their datasets and fix these problems by editing / adding the right data. So the next time you retrain your model, it just gets better.",Aquarium Learning,"San Francisco, CA, USA",We help ML teams improve their models by improving their datasets,Inactive,"deep-learning,developer-tools,generative-ai,machine-learning,ai",12,https://www.aquariumlearning.com/
"Richard Shepherd,Peter Saxton",S20,2019,"B2B,Engineering, Product and Design",0,"Exeter, United Kingdom",https://bookface-images.s3.amazonaws.com/small_logos/cf9fc52d8167336fb7036e55b0218f22b6ce2f86.png,"We all know the attention economy is damaging our ability to focus. Memo is for people that are mad as hell about their time being sold to the highest bidder.

Forget laborious old email and hyperactive Slack.  We built Memo as the feel-good alternative that will make you love communication again and get back time for what matters to you.

Memo's features make every message high value so you can communicate more effectively.",Memo,"Exeter, England, United Kingdom",Memo is modern communication that helps you get your focus back,Inactive,,2,https://sendmemo.app
"Drew Wilson,Matt DeLoach",S20,2019,"Fintech,Banking and Exchange",0,"San Diego, CA",https://bookface-images.s3.amazonaws.com/small_logos/43e97eb53ccce1c702d9238294f6ec1015dc70c8.png,"Letter is a beautifully designed banking and financial platform made exclusively for high net-worth individuals. We make it easy to give customized debit cards to family members and staff, automatically donate to charity, and get access to exclusive investment and lending opportunities through our marketplace.",Letter,"San Diego, CA, USA",Beautifully designed banking for high net-worth individuals.,Inactive,,9,https://letter.co
Ish Baid,S20,2019,B2B,0,New York,https://bookface-images.s3.amazonaws.com/small_logos/f32e4d15041e7cc308d858ef8781f649458babbb.png,"The first ever ""Student Relationship Manager"" for online schools to bridge the gap between educators and students. Track attendance on Zoom, send reminders, and more. ",Virtually,"New York, NY, USA","The ""Shopify"" for Online Schools",Inactive,"education,saas,elearning",5,https://tryvirtually.com/
"Christophe Barre,Ulysse Prygiel",S20,2021,"Fintech,Consumer Finance",0,"Paris, France",https://bookface-images.s3.amazonaws.com/small_logos/38ec9456d534c0fe571c01ebbb17f72f08ce805c.png,Find the most profitable sites to build EV charging station,OneKey,"Paris, Île-de-France, France",Find the most profitable sites to build EV charging station,Inactive,energy-storage,3,https://getonekey.io
"Shantanu Joshi,Christopher Chang",S20,2019,Healthcare,0,New York,https://bookface-images.s3.amazonaws.com/small_logos/9a8e5cb4b22f095f64a29038540f9f3308d81d06.png,The most transparent and frictionless way for healthcare professionals to find their next job and build their careers. Acquired by Vivian Health (an NYSE: IAC company) in 2022.,Lume,"New York, NY, USA",,Inactive,healthcare,,https://www.uselume.com
"Victor Ferrand,Arthur Bonnecarrere",S20,2020,"B2B,Marketing",0,"Paris, France",https://bookface-images.s3.amazonaws.com/small_logos/2fd57f11fa5945a96f752b604f608d62f853247a.png,"Nextstore has been built over e-merchants desire for greater performance, suited analytics, and sleek UX. With an opinionated approach and a low-code environment, Nextstore offers the first mobile-native website builder.

Our vision is to enable merchants to build outstanding online Experience with the control they need to be successful",Nextstore,"Paris, Île-de-France, France",Mobile optimized storefronts for Shopify,Inactive,b2b,6,https://nextstore.com
Julia Niiro,S20,2018,"Consumer,Food and Beverage",0,"Portland, OR",https://bookface-images.s3.amazonaws.com/small_logos/6b4c4735d8054448a11a68f4597e142e71bb4ca4.png,"Our team of farmers and chefs curate boxes of the finest quality local food for our customers each week. From seasonal produce, to humanely-handled pasture-raised meat, to organic eggs and dairy, there's something for every family. We deliver right to your door, as often as you want. Whether your family needs a delivery once a week or once a month, we're committed to helping you shop local. Delivery includes recipe suggestions, cooking videos, and more from our team of chefs. Whether you're looking for advice on how to roast a whole chicken or what that new-to-you vegetable is, we're here for you every step of the way.",MilkRun,"Portland, OR, USA","Get Food From Farmers, Delivered.",Inactive,"e-commerce,supply-chain",38,https://www.localmilkrun.com/
"Ross Chanin,Moncef Biaz,Martin Gouy,George Quraishi",S20,2020,"Consumer,Content",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/c28168cbafd73c1a4f239f305cae557907f08e43.png,"Artifact makes it easy to record stories with the most important people in your life. We set them up with a professional interviewer through our marketplace and we make it easy, from scheduling interviews to delivering a polished edit that wouldn’t sound out of place on NPR. We then host their stories in shareable, interactive listening experiences. ",Artifact,"San Francisco, CA, USA",Personal podcasts with the people in your life,Inactive,"marketplace,podcasts",10,https://www.heyartifact.com/
"Alex Ray,David Klein",S20,2020,"B2B,Productivity",0,"Seattle, WA",https://bookface-images.s3.amazonaws.com/small_logos/c20767e601239383770aa4854491ac895324e519.png,"Through a series of simple questions, Parade’s machine learning-based software helps startup founders articulate the vision for their company, translate it into a design aesthetic, and launch it online in under 10 minutes. Parade makes it easy to create a website, marketing emails, social media posts, and more, all without a graphic designer.",Parade,"Seattle, WA, USA",Launch your company without hiring a designer,Inactive,"saas,b2b,design-tools",5,https://www.getparade.com
"Benjamin South Lee,Leo Cho,Randolph Lee",S20,2020,"Consumer,Social",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/fdd8edad75c96a21a6266ba7aa2e889bdc981e4e.png,,Sonar,"San Francisco, CA, USA",Minecraft meets Discord,Inactive,"crypto-web3,gaming,social",4,https://sonar.app
"Seray Cicek,Livia Guo",S20,2020,"Healthcare,Diagnostics",0,"Toronto, Canada",https://bookface-images.s3.amazonaws.com/small_logos/ca1d558dc356d3f2e123fbc02692cf8bafa1a131.png,,LSK Technologies,"Toronto, ON, Canada",A diagnostic lab in a box,Acquired,health-tech,2,https://www.lifesci-key.com/
"Brendan Falk,Matt Schrage",S20,2020,"B2B,Engineering, Product and Design",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/c3cdca216abc1d1dd5118f6422d7ea91ba9a1b90.png,"Fig is re-imagining the terminal. We make it more accessible to beginners and more productive for advanced engineers

Our first product is autocomplete, but we plan to expand into a full App Store ecosystem for the Terminal. We can do a bunch of cool stuff, check out our website.

And if you're interested, we are hiring 😀",Fig,"San Francisco, CA, USA","Fig adds visual apps, shortcuts, and autocomplete to your terminal.",Acquired,"developer-tools,devsecops,open-source",5,http://fig.io
"Edoardo Conti,Joseph Gilley,Lionel Vital",S20,2019,B2B,0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/efb807f0ae51b0f29f5d99ad5a5fa1d542f7a714.png,,Bandit ML,"San Francisco, CA, USA",Bandit ML builds machine learning tools for e-commerce companies.,Acquired,"machine-learning,saas,e-commerce",4,https://www.banditml.com/
"Alex Hilleary,Brooks Sime,John Wetzel",S20,2019,"B2B,Human Resources",0,"Cleveland, OH",https://bookface-images.s3.amazonaws.com/small_logos/5b50416a3c9266b978c7bb1e375a92eeb2782b8f.png,"Gather is software that helps high-growth teams build and execute their onboarding, offboarding, and other People Operations programs. Gather replaces manual coordination with smart, automated communication powered by a deep integration with Slack.",Gather,"Cleveland, OH, USA",Project management software for People Operations,Acquired,"saas,b2b",6,https://www.teamgather.co/
"Annie Hwang,Jason Cui",S20,2020,"Consumer,Social",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/ef211a61b5945e55caf8a30df985cbb8f1919052.png,Our mission is to help creators and entrepreneurs grow online. We do this by helping them build a beautiful website and online store with no coding or design background.,Jemi,"San Francisco, CA, USA",Jemi helps people build beautiful websites and stores.,Acquired,"saas,entertainment,community",3,https://jemi.so
"Tobia De Angelis,Diego Banovaz",S20,2019,Education,0,"Berlin, Germany",https://bookface-images.s3.amazonaws.com/small_logos/28b22a54c96662989843912cfceff789a6bae093.png,"In exchange for a part of their future salary, select students can become professional-grade software engineers through a six-month online program. While the majority of universities in Europe are free to attend, STEM courses are often outdated and theoretical; Strive School works with those pursuing STEM fields to help them become job-ready software engineers.",Strive School,"Berlin, Berlin, Germany",Training the next generation of software engineers in Europe 🇪🇺,Acquired,education,5,https://strive.school
"Rami Essaid,Greg Lissy,Jeremy Neuberger",S20,2020,"B2B,Finance and Accounting",0,"Raleigh, NC",https://bookface-images.s3.amazonaws.com/small_logos/71ea8566db212df8f6c23e62b0d21ec93eedd66d.png,"Finmark is financial planning software for startups.  We make it simple for companies to manage their runway, hiring, and cash. ",Finmark,"Raleigh, NC, USA",Financial planning software for startups,Acquired,"fintech,saas",14,https://finmark.com
"Jakub Langr,James Hennessey",S20,2020,"B2B,Engineering, Product and Design",0,"London, United Kingdom",https://bookface-images.s3.amazonaws.com/small_logos/b25c7b5a70e0fab68abb8837d04d772f89ba6623.png,"Hypermile is on a mission to improve trucking efficiency, sustainability and safety by developing an AI driver assistance system 🚛 🌎🌱.

Today, fuel is the main cost component for logistics operators, accounting for >1/3 of all operating costs. Driving behavior is a key factor affecting overall fuel consumption and can increase fuel use by up to 35%. However, current solutions are not cost effective, so logistics operators are constantly looking for new solutions. 

In addition, logistics operators are under huge sustainability pressure, as Heavy Goods Vehicles (HGVs) are responsible for 16% of the UK's transport emissions but only 5% of the miles travelled. While electric vehicle sales for passenger vehicles are on the rise, the same can't be said for long-haul HGVs due to high initial cost and limited range, making it impractical for logistic purposes. 

With this problem in mind, we aim to leverage the latest AI techniques to improve the fuel efficiency of diesel trucks today, and increase the range of zero-emission trucks of the future. 

Our product Hypermile Co-Pilot is a retrofittable AI cruise control for commercial vehicles focused on controlling the speed of the truck efficiently. We have trained the AI algorithms to learn the best techniques for saving fuel: anticipating how traffic flow will change, optimising speed based on the road gradient and maximizing vehicle coasting. As a result, we can reduce diesel consumption by 11% and extend the range of battery-electric vehicles by 15%. The long term vision is to incrementally build higher levels of autonomy with the next milestone being a Level-3 autonomous trucking solution. 

The company was founded in May 2020 and raised a $1.5M pre-seed round in May 2021 from Y Combinator, Greg Brockman (CTO of OpenAI), Luc Vincent (former Executive VP of Autonomous Driving at Lyft Level 5) and others. We’ve received a number of R&D grants from Innovate UK, Department for Transport and Horizons 2020. We’re currently a team of 10 across Commercial, Product and Engineering (including 4. sub-teams cloud software, machine learning, automotive software and electronics).
",Hypermile,"London, England, United Kingdom",Driver co-pilot to make trucking more efficient,Acquired,"autonomous-trucking,computer-vision,logistics",11,https://hypermile.ai
Jacek Prus,S20,2019,"Healthcare,Industrial Bio",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/fdcb6798307fecf9cc245f83ea55699ac4a98c39.png,Creating the next generation of seafood with plants and biotechnology. No compromises on taste and health while winning on price and consistency. First products are raw tuna and smoked salmon.,Current Foods,"San Francisco, CA, USA",Impossible foods of seafood. ,Acquired,climate,18,http://currentfoods.com
"Andrea Mazzocchi,Katie-Rose Skelly",S20,2020,Healthcare,0,"Salt Lake City, UT",https://bookface-images.s3.amazonaws.com/small_logos/64559b981b2b0426448690c07d39ec63246c6492.png,"Known Medicine combines patient-specific 3D cell culture & AI to translate drugs to clinical success. We receive patient tumors, break them down, make thousands of micro-tumors, and then treat each with different drugs to determine which they will respond best to. 
",Known Medicine,"Salt Lake City, UT, USA",Combining 3D cell culture & AI to translate drugs to clinical success,Acquired,ai-powered-drug-discovery,17,http://knownmed.com
"Stephen Kump,Ashby Foltz",S20,2019,"Fintech,Payments",0,"Atlanta, GA",https://bookface-images.s3.amazonaws.com/small_logos/08ded5f812bd52606327b4c6965f9646a77ce233.png,"Charityvest is the modern donor-advised fund, for individuals and corporations.
- Make tax-smart contributions of cash, stock, crypto, equity and more to your DAF.
- Invest your charitable balance for tax-free growth with low-cost ETFs.
- Send grants to 1.4 million charities with a few clicks.
- Receive one tax receipt for all of your giving.",Charityvest,"Atlanta, GA, USA","A premier charitable giving account, for everyone.",Acquired,"fintech,saas",9,https://www.charityvest.org
"Akshay Ramaswamy,Andrew Chang,Chetan Rane",S20,2019,"B2B,Productivity",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/b196e25cdd0a8eaf48110a4526d5ec31bfcc430a.png,"Omni is an intelligent chrome extension to help teams manage their internal knowledge and keep it 100% up to date. It fits in the natural workflow, integrates with current knowledge sources, and provides bite-sized answers when needed.",Omni,"San Francisco, CA, USA","Fast, up-to-date answers for Sales & Support",Acquired,"artificial-intelligence,b2b",5,https://addomni.com
"John Tan,Ed Parsons",S20,2020,"B2B,Productivity",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/aadf3f728532985268b19a51e91e0c6db1ade9f1.png,"We help B2B companies reduce churn and grow customer spending. 
Our product gives account managers access to data dashboards and priority checklists needed to proactively save customers and upsell them to more profitable products.

Most companies have all the data they need to figure this out, but it’s often locked away in 20 different systems. There is no central place for an account manager to easily prioritize which customers to focus on and what actions to take to help them. Workbase is the solution, by one-click integrating the data sources and customizing the interface and actions for each company.

When working on similar internal tools at companies like Segment, we saw first-hand that proactively managing the customer journey could increase net retained revenue by as much as 20 percent.
",Workbase,"San Francisco, CA, USA",Data & workflow platform for B2B account teams,Acquired,"saas,b2b",,https://
