active_founders,batch,founded,industry,jobs,location,logo,long_description,name,region,short_description,status,tags,team_size,website
,IK12,,Education,0,,,,TutorCloud,,,Inactive,,0,http://www.tutorcloud.com
,IK12,,Education,0,,,,Eleven Learning,,,Inactive,,0,https://www.elevenlearning.com
,IK12,,Education,0,,,,BrainNook,,,Inactive,,0,http://www.brainnook.com
,IK12,,Education,0,San Francisco,,ClassConnect is a lesson crowdsourcing tool for teachers. It flaunts a mix of functionality from Dropbox and Github to enable constant enhancement and distribution of high quality educational content.,Class Connect,"San Francisco, CA, USA",,Inactive,,2,http://www.classconnect.com
,IK12,,Education,0,"Berkeley, CA",,"instaGrok is an interactive learning/research tool that empowers self-directed learning in an engaging and personalized way.

Beyond merely retrieving educational content on any topic, instaGrok presents the topic as a visual, interactive graph, allowing learners to quickly grasp important concepts, relationships and key facts. In addition, instaGrok has many other great features that facilitate learning and research, such as difficulty leveling, auto-generated quizzes and journals.",InstaGrok,"Berkeley, CA, USA",,Inactive,,11,http://www.instagrok.com
,IK12,,Education,0,"San Leandro, CA",,"LearningJar helps you stay up-to-date on skills for the evolving professional lives. Our proprietary algorithm surfaces the hottest skills to learn, crowd sources the best resources and allows people to prove mastery of skills. At the end, you gain credibility for your skills, have a community for informal learning and a central repository to share with employers.",LearningJar,"San Leandro, CA, USA",,Inactive,,2,https://www.learningjar.com
,IK12,,Education,0,,,,TopMind,,,Inactive,,0,https://satrocket.com
Michael West,IK12,,Education,0,"Cambridge, MA",,"Socrative helps teachers engage & assess the class with educational activities on laptops, smartphones and tablets. In the background, they track student performance and provide real-time data to help teachers, parents, schools and districts personalize and improve learning.",Socrative,"Cambridge, MA, USA",,Inactive,,11,https://htp://www.socrative.com
,IK12,,Education,0,,,,DSK,,,Inactive,,0,http://mytryumph.com
,IK12,,Education,0,"San Carlos, CA",,"MommaZoo is a mobile web app for parents and teachers to build parent communities around their kids' schools.

With MommaZoo, you can:

* Discover and meet other parents;

* Find parents interested in sharing help;

* Get recommendations on extracurricular activities;

* Communicate and connect with group members;

* Sign-up for class volunteering requests;

* Access class contact information on your smartphone, computer, or tablet

MommaZoo is the only universally available HTML5 cross-platform app for parents and teachers to access contacts and communications on any device, anywhere, and in any language. Parents are constantly on the go and so having ubiquitous access to school information is important for regular communications and in the event of an emergency, it becomes critical.",MommaZoo,"San Carlos, CA, USA",,Inactive,,2,https://www.mommazoo.com
"Tess Brustein,Mike Gerson",IK12,,Education,0,San Francisco,,"SmarterCookie (beasmartercookie.com) is an online video coaching and collaboration platform enabling K-12 schools to support individualized and continuous teacher learning. Streamline video coaching and reflection, enable teacher collaboration rooted in practice, and showcase exemplar teaching at your school. SmarterCookie handles all the complicated parts of video upload, storage, and private sharing so that school leaders can focus on helping teachers reach their potential.",SmarterCookie,"San Francisco, CA, USA",,Inactive,,2,http://beasmartercookie.com
"Gabriel Cebrian,Amy Lin",IK12,,Education,0,San Francisco,,"Over 10,000 schools are using Blendspace as the easiest way to create and deliver digital lessons that adapt to students needs.

Teachers use Blendspace's intuitive drag-and-drop interface and content partnerships to build lessons in 5 minutes. With its built-in assessments, lesson tacking and simple sharing, Blendspace is the go-to learning and teaching tool in over 150,000 classrooms.

Classrooms are rapidly going digital and we are on the path to power each of them.",Blendspace,"San Francisco, CA, USA",,Inactive,,2,http://www.blendspace.com
,IK12,,Education,0,San Francisco,,"Tioki is the premiere online professional network exclusively for the education market.

Educators create professional profiles that can include video of themselves in the classroom.

Currently, hundreds of schools, including Harlem Village Academies (NYC) and Oakland Unified (CA) are using the platform to actively recruit the thousands of registered educators on the platform. Tioki is disrupting the multi-billion dollar Education HR space.

Featured in TechCrunch, NBC News, EdWeek, Edsurge.",Tioki,"San Francisco, CA, USA",,Inactive,,2,http://www.tioki.com
"Pindi Albert,Emerson Malca",IK12,,Education,0,,,"StudyRoom is the social learning network for students that helps you connect with your classmates. Students can share notes, help each other out with tough homework problems or concepts and find study groups before midterms and finals!

Thousands of students are taking classes from UCLA, UCI, UCD, UCSD, CSULA, Oregon State, UCSC, Penn State, SJSU and SFSU, and many others using study rooms for their courses and they describe it as lifesaver. If you have ever been stuck doing homework or studying for a midterm and just needed a little help, now you can get it super fast from your classmates on StudyRoom on your iPhone, iPad or laptop.

Connect with us!

- Instagram:  @StudyRoom
- Twitter:           @getstudyroom
- Pinterest:    @StudyRoom
- Facebook:   facebook.com/getstudyroom",StudyRoom,,,Inactive,,2,http://www.getstudyroom.com
,IK12,,Education,0,Palo Alto,,"VideoNot.es is the best way for online students to take notes from video lectures. By synchronizing notes with their context (videos, slides, etc.), we make them more understandable, actionable and easy to share. Finally bringing note-taking to the twenty-first century!",VideoNotes,"Palo Alto, CA, USA",,Inactive,,11,http://videonot.es
,IK12,,Education,0,Palo Alto,,"Geddit is classroom feedback that starts with students. We give teachers the real-time feedback they need to address each student’s individual needs, by giving every student an easy way to report their confidence in class. Geddit is simple to use, engaging for students, powerful for teachers, and works on any web-enabled device.",Geddit,"Palo Alto, CA, USA",,Inactive,,2,http://letsgeddit.com
,IK12,,Education,0,Palo Alto,,"GigaBryte (formerly TinkerTags) is a platform that makes learning to code easy, fun, and cool. We aim to teach a billion kids to create and control interactive systems. Our mission is to put more learners on the ramp towards further STEM and computing experiences by giving kids the chance to code the things they love!

GigaBryte introduces late elementary school kids to programming. The platform consists of a drag-and-drop visual programming environment; a wearable device that enables kids to bring their programs into the real world; and an online community where children can share their creations and remix the programs of others. We are also developing a curriculum to introduce fundamental computer science concepts like loops, conditionals, variables, procedures, and more through video tutorials.",GigaBryte,"Palo Alto, CA, USA",,Inactive,,11,https://www.gigabryte.com/
,IK12,,Education,0,"Kitchener, Canada",,"NetClick, Inc. is technology developed at the Human-Computer Interaction Laboratory at the Cheriton School of Computer Science, University of Waterloo. We have a unique method for taking static content and making it interactive. Not only is our interaction method simple and effective, but content creators can reuse all of their existing content without any new technical training or overhead. This gives us a significant competitive advantage.",NetClick Inc.,"Kitchener, ON, Canada",,Inactive,,0,https://www.netclick.me
,IK12,,Education,0,San Francisco,,"Cellabus is a device-centric classroom management solution. Our cloud based Mobile Device Management helps schools manage large numbers of different types of devices in diverse settings and quantitatively measure impact of technology on student engagement and learning outcomes. Our teachers’ tools helps teachers ensure that their students are on task, interact with them in a digital classroom setting and discover relevant content and distribute directly to the devices of their students.

Cellabus is a member of the Imagine K12 Accelerator (http://www.imaginek12.com/) and Alchemist Accelerator (http://www.alchemistaccelerator.com) programs.",Cellabus,"San Francisco, CA, USA",,Inactive,,2,http://www.cellabus.com
Ben Cohen,IK12,,Education,0,,,,Picolab,,,Inactive,,0,http://getpicolab.com
,IK12,,Education,0,"Durham, NC",,"Teachers across the country are working daily to improve their practice in order to help their students grow. Research has proven that observation of those who are experts in their craft (teaching and otherwise) leads to more efficient and effective growth.

At Mission 100% they do the hard work for school leaders and instructional coaches, traveling around the country and identifying those experts in all content areas, grades K-12. They film their classrooms and then edit that footage down into short, targeted clips that name and spotlight exactly what they're doing to get results. These clips are aligned to a framework that makes it easy for school leaders and instructional coaches to search and find the exact clips that will best support them in developing their teachers.

Next, they further curate the library to build collections of clips, targeting specific skills and providing on-demand development using real teachers from actual classrooms.",Mission 100%,"Durham, NC, USA",,Inactive,,2,http://mission100percent.com
Steve Dillinger,IK12,,Education,0,"Chicago, IL",,"ClassroomIQ is the world's first open response grading platform that doesn't require QR codes or pre-designed templates.  All the existing materials at an educator's disposal can be used as is, without modification.  

To date, teachers have graded over 8 million open response questions and cut their grading time in half.   

Discover how at GetClassroomIQ.com

2013 - ImagineK12 Cohort (http://www.imaginek12.com/companies.html)
2014 - Technori Pitch (https://vimeo.com/86186956)
2014 - LaunchEDU Finalists (http://sxswedu.com/launchedu/finalists)
2015 - SVEF iHub Participant (https://www.edsurge.com/news/2015-03-04-silicon-valley-s-pursuit-of-proof)
2015- Impact Engine Seed + Portfolio Company (http://theimpactengine.com/)

Proud members of 1871 Chicago (http://www.1871.com/members/ciq-labs/)",ClassroomIQ,"Chicago, IL, USA",Automatically grade any paper-based assessment online.,Inactive,,2,http://www.getclassroomiq.com
Sunil Patel,IK12,,Education,0,"London, United Kingdom",,"eduvee aims to become a leading learning and tutoring platform, integrating great content, delivered to learners on any device with a recommendation engine that drives personal learner relevance. An intuitive and agile learning technology focused on tutoring STEM subjects at secondary school level (although the platform can be tailored for other education vertical markets). Curated content, curriculum configured, adaptive learning engine, with real-time data analytics. Cloud solution delivered to desktop and mobile devices, platform agnostic. http://eduvee.com 

eduvee is a refined and robust technology that allows us to digitise & augment content faster than anyone, it includes automated language processing of PDFs to split & map content against learning objectives. An adaptive learning technology that recommends content based on both the similarity of content & users. With a dynamic Data Analytics engine providing real-time updates to students, parents & schools adopting the platform to efficiently evaluate & improve learning outcomes.",eduvee,"London, England, United Kingdom",,Inactive,,2,http://www.eduvee.com
,IK12,,Education,0,Boston,,"BrightLoop is Evernote for teachers. We help teachers use qualitative classroom data to personalize learning and communicate progress. Created by teachers, we support teachers in being able to manage it all while helping them to grow into 21st century learning models.

BrightLoop increases teacher satisfaction by taking the stress out of personalized instruction - improving student achievement and teacher retention. By supporting teachers in personalizing instruction, offsetting reliance on standardized data and highlighting a teacher’s positive impact on students, BrightLoop strives to decrease teacher turnover and renew a sense of confidence and respect for the teaching profession.",BrightLoop,"Boston, MA, USA",,Inactive,,2,http://www.brightlooplearning.com
,IK12,,Education,0,"Edmonton, Canada",,Creative Learning Through Play! We make games that tap into innate desires for achievement and creative expression. We use artificial intelligence to personalize the learning experience to the individual. We are enabling a new generation of confident and enthusiastic learners.,Alieo Games,"Edmonton, AB, Canada",,Inactive,,2,http://www.alieogames.com/
"Francis Hinson,Andrew Ng",IK12,,Education,0,New York,https://bookface-images.s3.amazonaws.com/small_logos/831330a8286294159cc5c5b24686f0a83b949ec8.png,"Chesscademy makes learning chess fun and easy. With a wide range of instructive courses and thousands of tactical puzzles, users of all levels can learn from a personalized curriculum that's tailored to their strengths and weaknesses.

Chesscademy grew to a community of over 1 million users from 190 countries.",Chesscademy,"New York, NY, USA",,Inactive,,2,http://www.chesscademy.com
"Kostub Deshmukh,Sam Woodard",IK12,,Education,0,"San Mateo, CA",,"MathChat is a mobile collaboration tool that is solving the problem of getting stuck on math homework. When students are stuck on their math homework they often try to reach out to others to help using technology. MathChat enables them to easily input their math and get help in real time from whoever they trust, including friends, family and teachers. Students can easily enter their math using an optimized math keyboard, and then those helping can view their work in real time and guide the student through pointing and messaging. MathChat can be used to promote student math collaboration in any setting, including the classroom and during tutoring. To learn more visit getmathchat.com.",MathChat,"San Mateo, CA, USA",,Inactive,,2,http://www.getmathchat.com
"Vikram Soma,Garros Li,Qiming Weng",IK12,,Education,0,"Toronto, Canada",,"Edusight’s mission is to understand how students learn. Through its analytics and digital portfolio product, Edusight has impacted over 300,000 K-12 students across 40 countries. Edusight received venture capital funding from Imagine K12, the education vertical within Y Combinator.",Edusight,"Toronto, ON, Canada","Edusight (acquired by NELSON, Canada's largest educational…",Inactive,,2,https://edusight.co/
"Wen-Hao Lue,Ian Tao",IK12,2013,Education,0,San Francisco,,,Sesame,"San Francisco, CA, USA",Sesame makes it easy to document evidence of student mastery.,Inactive,education,0,https://sesamehq.com
"Sidharth Kakkar,Alexandr Kurilin",IK12,2013,Education,0,San Francisco,,"Our mission is simple: ensure every student gets a world-class education.

Every classroom has students at many different levels. In fact, close to 75% of classrooms have students with reading levels that span across more than four grade levels!

Yet, most teachers are only provided with resources that teach one specific level. To overcome this, teachers work nights and weekends to find the perfect piece of content for each of their students. Then, during the day, they work with their classes in small groups so they can personalize their instruction as best they can.

Teachers are doing this all on their own and they deserve our help.

That’s why, at Freckle, we provide teachers the resources and data they need to teach all of their students at the level that’s best for them.",Freckle Education,"San Francisco, CA, USA",Differentiated practice in math and literacy for K-12,Acquired,"education,saas",52,http://www.freckle.com
"Mike Xia,Kael Greco",IK12,2015,Education,0,San Francisco,,,Answer.ky,"San Francisco, CA, USA",we use recurrent neural networks to automate paper based workflows,Inactive,,2,http://answer.ky/
"Franklyn Chien,Joe Woo,Anthony Wu",IK12,,Education,0,San Francisco,,"To help K-12 educators use data to analyze the past, understand the present, and anticipate the future.

THE PROBLEM:

K-12 districts collect an enormous amount of student data. Educators now recognize that data can inform decisions that improve student outcomes, but few are equipped to make sense of data in a timely manner. Efforts to be “data-driven” require costly software, time-consuming setup, and extensive training. The resulting reports, which are often complex and outdated, fail to provide the information needed for daily decision-making.

WHAT IS LEARNSPROUT?

LearnSprout is an online data insights service for K-12 educators. It is the only education analytics solution available that uses live data directly from a district’s student information system. LearnSprout combines assessment results, course grades, and attendance to provide actionable insights into student and school performance. Supported by simple setup, and clear, purposeful design, LearnSprout creates an experience that engages and informs.",LearnSprout,"San Francisco, CA, USA",,Acquired,,11,http://www.learnsprout.com
Forum Desai,IK12,2013,Education,0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/728ebfc2752a7f1e97fcf2ff2ba58af4c60e350d.png,"SchoolMint provides a cloud-based student enrollment and school choice platform to PreK-12 school systems worldwide. Since its founding in 2013, close to 10000 schools have chosen SchoolMint to streamline all aspects of student enrollment - student registration management, application, lottery, and school choice management, and digital forms and document uploads. Available online and on mobile devices, SchoolMint integrates with leading student information systems (SIS) and transforms the end-to-end enrollment experience for school staff and parents. Visit http://www.SchoolMint.com to learn more. SchoolMint is part of the new BV Investment Partners-funded EdTech Platform along with Hero K12.",SchoolMint,"San Francisco, CA, USA",Online Enrollment and School Choice Platform for PreK-12 schools and…,Acquired,"education,saas,b2b",300,http://www.schoolmint.com
Stuart Frye,IK12,,Education,0,"Austin, TX",,"Eduvant provides a disruptively inexpensive and powerful way for school systems to create value and innovate with data they’re already collecting. We bring school data into the 21st century with an integrated, open development platform and an initial suite of tools that empower decision-makers with real-time analytics. Additionally, our platform’s open API enables outside developers to build integrated data solutions for schools.",Eduvant,"Austin, TX, USA",,Active,,2,http://www.eduvant.com
"Wade Roberts,Chris Streeter",IK12,2010,Education,0,Palo Alto,https://bookface-images.s3.amazonaws.com/small_logos/82e21b62c0774004aebb70f155b11cff7f9b5299.png,"Educreations is a community where anyone can teach what they know and learn what they don't.  Our software turns any iPad or web browser into a recordable, interactive whiteboard, making it easy for teachers and experts to create engaging video lessons and share them on the web.  Students can replay these lessons any time, any place, on any connected device.  We're on a mission to dramatically improve student achievement by extending the reach of great teaching.",Educreations,"Palo Alto, CA, USA",Create amazing video lessons and online classes with an iPad.,Active,"education,elearning",2,https://www.educreations.com
"Brett Kopf,David Kopf",IK12,,Education,0,San Francisco,,"Remind is a communication platform that helps every student succeed. Founded in 2011, Remind allows school and district administrators to reach and engage with their communities and connects educators and families with the tools that help them teach and learn.",Remind,"San Francisco, CA, USA",,Active,,51,http://www.remind.com
"Sam Chaudhary,Liam Don",IK12,2011,Education,2,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/5880942a2efc61218c66b07f0f2704038b3001e8.png,"ClassDojo's mission is to give every kid an education they love. Our flagship communication app has become the world’s largest network serving kids, reaching over 51 million kids, families and teachers in 180 countries every month, entirely through word of mouth. They use it to share the best moments in a kid's day through pictures, videos, messages, and more. ClassDojo has recognized by Forbes, LinkedIn, Inc and Fast Company, and it is a top 100 Y Combinator company. ",ClassDojo,"San Francisco, CA, USA","Communication app for K-8 teachers, kids, and families",Active,"education,consumer,entertainment,kids,metaverse",100,http://www.classdojo.com
Daniel Yoo,IK12,2011,Education,0,"San Mateo, CA",https://bookface-images.s3.amazonaws.com/small_logos/afb08bbbfffed51c4d118ae97a744b87e16d9d77.png,"At Goalbook, we empower teachers to transform instruction so that ALL students succeed. We partner with over 1000 districts across 46 states, working closely with school and district leaders to scale and sustain improved instructional practice. Founded by former teachers and administrators, Goalbook was part of YC Edtech's inaugural class and the first company funded through New Schools'​ Seed Fund, now Reach Capital.",Goalbook,"San Mateo, CA, USA",Web application for teachers to plan instruction. SaaS to US K-12…,Active,"education,saas",100,http://goalbookapp.com
,IK12,,Education,0,"Menlo Park, CA",,"When we began our first experiments with using Mobile devices a few years ago we were very excited by the possibility of learning in nontraditional manner. The beauty of effectiveness of the iPhone first and the iPad platforms gave shape to our vision of building beautiful apps, designed to build learning for your iPhone, iPod touch and iPad Devices. Each of our apps are extremely easy to use, focus on just one area of learning using interactivity and add an element to fun while learning.",TapToLearn,"Menlo Park, CA, USA",,Active,,11,https://www.taptolearn.com
Mike Lee,IK12,,Education,0,"San Mateo, CA",,"Our mission is to make a positive impact in the world by making education more efficient and effective. We strive to enable educators to do what they do best, teach and inspire.

edshelf is a directory of websites, mobile apps, and desktop programs that are rated & reviewed by parents & educators, for parents & educators. We help you find the right educational tools for your specific needs.",edshelf,"San Mateo, CA, USA","edshelf is a socially-curated discovery engine of websites, mobile…",Active,,11,http://edshelf.com/
Tony Kong,IK12,,Education,0,"Redwood City, CA",,"Hapara gives teachers and administrators greater visibility into digital learning experiences

Our instructional management suite enables teachers and administrators to provide all learners with safe, personalized and visible digital learning environments. Hapara provides educators with unprecedented access and visibility into learner work across G Suite. 

Hapara Analytics provides objective data about your digital adoption, allowing school administrators to see and evaluate data about learner engagement, collaboration and device usage, going back to the day G Suite was implemented.",Hapara,"Redwood City, CA, USA",,Active,,11,http://hapara.com
"Mike Gioia,Jason DeRoner,Andrew Gioia",IK12,2012,Education,0,"Pittsburgh, PA",https://bookface-images.s3.amazonaws.com/small_logos/cd24bb4e54f68fe66c2809bc5782a76c24d2fbc2.png,"TeachBoost is an evaluation and feedback platform designed to engage teachers and administrators in an ongoing, evolving dialogue that fosters the development of effective educators and improved student outcomes.

We create opportunities for meaningful interactions among teachers and administrators through our collaborative portal, and we work in partnership with educators to develop a safe space for teachers to collaborate with, and learn from, their peers, encouraging a culture of shared responsibility and collective success.

Our goal is to encourage breakthrough professional learning moments that result in successful, sustainable improvements in teaching and learning.",TeachBoost,"Pittsburgh, PA, USA",Collaborative educator evaluation and feedback tools,Active,education,15,http://teachboost.com
Jeff Scheur,IK12,,Education,0,San Francisco,,"NoRedInk builds stronger writers through interest-based curriculum, adaptive exercises, and actionable data. We're in over 10,000 schools, and students have answered over 2 billion questions on our platform.

Based in San Francisco, NoRedInk was founded in 2012 and is backed by top-tier investors, including: True Ventures, Google Ventures, Learn Capital, Kapor Capital, Social Capital and ImagineK12.

We are a team of ~50 people with a deep commitment to unlocking every writer’s potential. We have a strong remote culture; many of our jobs are remote-friendly. Check out our current openings at: https://www.noredink.com/jobs",NoRedInk,"San Francisco, CA, USA",,Active,,11,http://www.noredink.com
Kasey Brown,IK12,,Education,0,,,"DigitWhiz is all about making sure that kids master foundational math skills in a fun and effective way. Our online program evaluates current abilities, prescribes games and guides kids to master basic and pre-algebra skills. It’s easy for teachers to setup their class, get started right away and track student progress. Parents use DigitWhiz too! Check out our iPad version here. DigitWhiz is teacher created and kid approved!",DigitWhiz,,,Active,,2,http://www.digitwhiz.com
"Zach Galant,Jeremy Keeshin",IK12,2012,Education,0,"Chicago, IL",https://bookface-images.s3.amazonaws.com/small_logos/6a80efb54fa9f96d65207061cbb459bf601ee9ee.png,"CodeHS is a comprehensive teaching platform for helping schools teach computer science. We provide web-based curriculum, teacher tools and resources, and professional development.",CodeHS,"Chicago, IL, USA",CodeHS is a comprehensive platform helping schools teach computer…,Active,,83,https://codehs.com
"Sarah Chou,Qian Wang",IK12,2012,Education,1,"Oakland, CA",,"At Informed K12, we’re on a mission to help school district administrators operate efficiently and gain insight into their most critical school business processes. Still today, most school districts have hundreds of mission critical processes that run on paper, making visibility and improvement near impossible.

We transform paperwork from a daily stumbling block to a strategic tool. This makes it possible to hire the right teachers faster, manage bus routes for students without permanent housing, ensure teachers get reimbursed and paid on time, and a lot more. We are powering the future of school district operations by helping district administrators drive the systemic change needed to improve productivity, accountability and equity.",Informed K12,"Oakland, CA, USA",Workflow software to help districts keep up with the pace of change…,Active,"education,saas,b2b",70,http://www.informedk12.com
"VINAY Mahadik,Drew Ostrem",IK12,,Education,0,"San Jose, CA",,"Cloud-based web filtering for K-12 Schools | Parental controls for families | Manage screen time. Any device, anywhere.

Not only a pioneer, Securly is also one of fastest-growing EdTech companies in Silicon Valley. Maybe even the world. Our ground-breaking tech allows schools and parents to keep kids safe in what is an increasingly digital world. Our goal is not to censor the Internet, but to mitigate the negative effects it can have on children. To us, a safer world for kids is a goal worth having.

Our cloud-based web filter keeps students safe, parents in the loop, and school costs down. On top of this, we are paving the way with an AI that alerts parents and counselors to instances of cyberbullying or even self-harm. Our tech can literally save lives. Pretty cool, right? Not many tech companies can say that. 

From the coders to the engineers to the interns, everyone at Securly is motivated to make the Internet safer for millions of kids and, as a result, make them better digital citizens. That said, we’re always on the lookout for like-minded people to help us expand our ranks. 

Securly was founded by two network security veterans with a combined 20+ years of security experience. We proudly serve over 1000 school districts and more than 2M students and staff throughout the world.",Securly,"San Jose, CA, USA",,Active,,51,http://www.securly.com
"Jon Mattingly,Grechen Schumacher",IK12,2013,Education,0,"San Diego, CA",https://bookface-images.s3.amazonaws.com/small_logos/afb6205777d19b08dcd86fd1be576502644a2f4b.png,"Kodable Education was founded to fill a gap in education currently affecting over 250 million kids around the world.  Our mission is to help prepare kids for success in the 21st century by making programming education accessible to everyone.

We make awesome games that not only teach kids about programming, but help develop soft skills like grit, perseverance, and problem solving. Kids journey through the Smeeborgian Universe with a family of furry aliens and learn about programming logic, JavaScript, and game design. Kodable also includes a curriculum for elementary school teachers so they can feel confident teaching along side the game. 

Kodable is already used in over 50% of US schools, and in over 190 countries. Help us continue our mission and expose millions more kids to the wonderful world of computer science!",Kodable Education,"San Diego, CA, USA",Kodable Education teaches kids how to code before they can read.,Active,education,17,https://www.kodable.com
Nolan Amy,IK12,2011,Education,0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/9ccc01493350e135307c126a372fc89d299e1738.png,"Plickers lets you poll your class for free, without the need for student devices. Just give each student a card (a ""paper clicker""), and use your smartphone to scan them to do instant checks-for-understanding, exit tickets, and impromptu polls. Best of all, your data is automatically saved, student-by-student, at plickers.com.",Plickers,"San Francisco, CA, USA",Data without devices,Active,,5,http://www.plickers.com
"Tyler Borek,Habib Moody",IK12,2013,Education,0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/8323a1c0fd25b1d1f400ef3d476a9177dca87eb7.png,"Literably is a literacy assessment system that screens K-8 students for reading difficulties, monitors their progress as readers, and diagnoses skill gaps. Literably's mobile and web apps allow schools to administer assessments online that otherwise are administered manually. As a result, teachers can spend much less time testing and more time teaching.",Literably,"San Francisco, CA, USA",Early literacy assessment software for elementary schools,Active,education,10,https://literably.com
