active_founders,batch,founded,industry,jobs,location,logo,long_description,name,region,short_description,status,tags,team_size,website
Wilson Cusack,W17,,"Industrials,Agriculture",0,"Broken Arrow, OK",,"Trade is a platform that connects buyers, sellers, and transporters of commodities in Ghana.

Trade allows buyers and sellers in Ghana to trade directly, cutting out the middlemen. You pick your quantity, grade, and price and they look for sellers to match you with. They weigh and grade every bag that they trade, deliver directly to you, and will take back any bag you reject, so you can buy without worrying.",Trade,"Broken Arrow, OK, USA",We're building Africa's Commodity Exchange. ,Inactive,logistics,3,http://www.tradeghana.co
Luke Iseman,W17,,"Real Estate and Construction,Housing and Real Estate",0,"Oakland, CA",,"Boxouse is the product of curiosity and mishap by Luke and Heather. They build beautiful, sustainable, portable, affordable houses for everyone.

Inspired by portable, modular shipping containers and fed up with paying rising rents in San Francisco for non ideal housing they set out to redefine the landscape in which they lived and rethink housing for modern aspirations.

Boxouse started on a vacant lot in 2013 and quickly grew into a community of friends who all shared a common goal of experimenting with sustainability and building. They still run all their production out of beautiful Oakland California.

Their catalogue offers a variety of houses from minimal to a luxe edition with wheels, solar and full utilities.",boxouse,"Oakland, CA, USA","portable, affordable, beautiful smart homes",Inactive,"smart-home-assistants,real-estate",2,http://boxouse.com
"Greg Kress,Scott Steber",W17,2016,"B2B,Office Management",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/ae3cab6a6aaa25d210b6ca44071f83d61c29369e.png,"Pearl lets any office, hotel or restaurant serve the world's best coffees & teas at the push of a button.  

Pearl's proprietary brew technology matches the speed and convenience of a Keurig without using wasteful, low-quality coffee pods.   

Our fully compostable single-servings contain freshly roasted whole bean coffees & teas sourced from premier roasters and importers.  We handle installation, upkeep, and automatic re-stocking of an evolving menu that's tailored to your preferences.  

Say goodbye to bad office coffee and upgrade your mornings today! ",Pearl,"San Francisco, CA, USA",The future of office coffee.  Keurig convenience meets cafe quality. ,Inactive,"food-service-robots-&-machines,hardware,iot",0,https://getpearlcoffee.com/
"Umer Adnan,Umer Ilyas",W17,,"Industrials,Agriculture",0,"Memphis, TN",,"Cowlar, a fitbit for dairy cows provides data as a service to help dairy producers optimize operations and improve herd health.

It's simple. You strap it around a cow's neck. It measures temperature, activity and cow behavior. Cowlar makes sense of the data and sends the farmers actionable recommendations on how to:

1. Boost reproduction rates
2. Identify diseases instantly
3. Improve milk yield 
4. We can even tell if someone is stealing your cow ! 

Cowlar is simple, affordable and easy to use. It's rugged, water proof, comes with a 6 Month battery life so farmers dont have to worry about charging and farmers can be sent text messages in any language/ for those who cant read, we can send an automated phone call.",Cowlar,"Memphis, TN, USA",Fitbit for dairy cows. Farms use cowlar's alerts & recommendations to…,Inactive,"machine-learning,iot",2,http://www.cowlar.com
Helson Taveras,W17,,"Real Estate and Construction,Housing and Real Estate",0,New York,,,Riley,"New York, NY, USA",MailChimp for SMS ,Inactive,messaging,2,https://getrileynow.com
Jonathan Wald,W17,,"Consumer,Home and Personal",0,,,"Cartcam is a shopping platform that gives people discounts for creating short video reviews. The company hopes to take advantage of the trend of consumers who are 85% more likely to purchase an item after watching a video. Cartcam incentivizes mobile creators to review items by offering them discounts on the items they want to buy. Already 12 percent of users place an order through the platform, and they are all creating content for Cartcam. The company makes money by partnering with brands who pay for the discounts in exchange for content that will sell more goods for them.",Cartcam,,"Cartcam is an app for opinionated, deal-seeking shoppers.  It gives…",Inactive,"e-commerce,video",1,https://www.cartcam.com
"Chaitu Aluru,Vamsee Chamakura",W17,,"Healthcare,Consumer Health and Wellness",0,"Bengaluru, India",https://bookface-images.s3.amazonaws.com/small_logos/210caac404ec9d36bfaa99a4ccfac8d16cb390a3.png,Pulse develops and offers a iPad based application that enables doctors in India to digitize all their patient medical records.,Pulse,"Bengaluru, KA, India",Electronic Medical Records for India,Inactive,health-tech,30,http://www.getpulse.care/
Yves-Laurent Kom Samo,W17,,"Fintech,Asset Management",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/ee5971f7543c1b8d1d76bb765b8acaa206cb1a0b.png,"Pit.AI Technologies aims at solving intelligence for investment management. We combine bleeding-edge AI research with powerful computing to automatically mine profitable trading strategies in financial markets. 

Our proprietary pipeline departs from the standard portfolio optimization paradigm in that it avoids making unrealistic assumptions on how markets behave, and it applies the expressiveness of our AI techniques on large scale data to automatically detect and exploit new sources of market inefficiencies, rather than testing or verifying human-generated trading ideas, intuitions, or forecasting models.

We believe that the investment management industry is at the dawn of a new AI-led era where trading idea generation will be automated and cost-effective, management fees will be a thing of the past, and fund managers will no longer be paid for merely showing up.",Pit.AI,"San Francisco, CA, USA",Solving intelligence for investment management.,Inactive,"artificial-intelligence,investing",2,https://www.pit.ai
"Anthony Crivolio,Eric Mills",W17,,"Consumer,Consumer Electronics",0,,,LitHit creates smart shooting targets that light up on impact. Their devices connect to your smartphone and helps improve your skills with real-time analytics and games.,LitHit,,Smart Target for Shooting Sports,Inactive,hardware,2,http://lithit.com
Sam Li,W17,,"Fintech,Insurance",0,New York,,"Zinc Platform, Inc. is focused on providing software that digitizes the last frontier of the mortgage origination process– getting homeowners insurance. Zinc builds technology that integrates with the core systems of today’s modern mortgage lenders to power digital portals for borrowers to procure the homeowners (property) insurance that is required to close a mortgage. Zinc’s technology takes a broken, week-long process and turns it into a delightful five-minute experience. For borrowers, Zinc powers access to all of the nation’s leading insurance carriers. For mortgage lenders, Zinc ensures compliance with underwriting requirements while automating more of the mortgage closing process. Zinc is proudly built in New York City by passionate technologists and business strategists focused on making the process of buying a home a more simple, delightful experience",Zinc Platform,"New York, NY, USA",Insurance Distribution Infrastructure,Inactive,"insurance,infrastructure",11,http://www.zincplatform.com
Josh Zloof,W17,,"Consumer,Food and Beverage",0,San Francisco,,"Sudden is great coffee you can enjoy anywhere in just seconds. We buy beans from amazing producers and roasters, brew the coffee by hand and turn it into delicious instant coffee.

Get our 2-Cup Trial Pack FREE Today! https://goo.gl/twP7Jc
Use Code: COFFEERUSH

Featured in The New York Times, Food & Wine, CNBC, VICE News and more. Chosen as one of the Imbibe top 75 brands to try in 2018.

Backed by Y Combinator, Founder Collective, CRV, and Lifeline Ventures.",Sudden Coffee,"San Francisco, CA, USA",Crystallized coffee that's better than fresh Starbucks,Inactive,food-&-beverage,2,https://www.suddencoffee.com/
"Esther Olatunde,Priscilla Hazel,Cassandra Sarfo",W17,,"Consumer,Social",0,"Accra, Ghana",https://bookface-images.s3.amazonaws.com/small_logos/61e08d93ce5fec980afd6f6d59669b047e465389.png,"Tress is a social community app to discover and share beautiful hairstyles.

Many ladies are crazy about their hair. They change their hairstyles often, a lot and radically. Whether they have natural, relaxed, texlaxed or dreads, women are always on the lookout for new and beautiful hairstyle inspiration.

Equally important to many ladies is information about a preferred hairstyle. Information such as the name and location of the salon that had the hair done, the name of the hair-piece/extension or hair-product used on the hair and also the cost of having the hairstyle done at the salon. Women can admit to walking up to complete strangers to ask the detailed questions about hairstyles or stalk accounts on social media for the above information. 

Tress is a fun, simple and easy to use app that addresses the hairstyle needs of women.
It is a social community mobile app for women to find hairstyle inspiration. Women additionally have access to important information about each hairstyle. Information such as the name of the extension/weave used, name of hair-care product, name and location of salon /stylist and price range of the hairstyle.

Users on the app can create a profile and upload their beautiful hairstyles with information such as the salon/stylist name, name of hairpiece/product used and price range for the hairstyle.
A user can follow other users and have other users following them thus creating a vibrant community. Users can have people liking and commenting on their post, increasing engagement and creating a vibrant hair community.


Over time women will have a database of all their hairstyles done over a period of time and can always refer back for",Tress,"Accra, Greater Accra Region, Ghana",Tress is a social community for black women's hairstyles. We are…,Inactive,community,2,https://www.tressapp.co
Oliver Takach,W17,,"B2B,Office Management",0,San Francisco,,"Origin built a kiosk for offices that lets employees buy pre-packed pods from a freezer, and make them into fresh juice smoothies silently in 30 seconds. It works similar to a Keurig coffee machine, but Origin thinks it can use its smoothie maker as a Trojan horse to sell more food and other items inside the 188,000 offices in the US. Right now it earns a 56% margin on the $2.99 pods, recoups the kiosk cost in 7 weeks, and now has $30,000 in monthly recurring revenue as it grows 50% weekly. Fellow juice maker startup Juicero has run into slow demand for its expensive machine and juice subscriptions. But Origin’s in-office commerce model and cheaper pods could have a different fate if the juice tastes right.",Origin,"San Francisco, CA, USA",Keurig for healthy smoothies.,Inactive,food-tech,2,http://eatorigin.com
"Misha Laskin,Marta Jamrozik",W17,,"Consumer,Home and Personal",0,New York,,,VanGo,"New York, NY, USA",Uber for Kids,Inactive,"scheduling,transportation",8,https://www.ridevango.com
Emil Mikhailov,W17,2017,"B2B,Productivity",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/91f99c3342f7ef67fe23f91952d7102c8d49d799.png,"Easily onboard, verify IDs, authenticate and continuously verify credentials and the identities of your users - in one place.",Entry,"San Francisco, CA, USA",Biometric sign in and identity verification platform,Inactive,"machine-learning,biometrics,ai",7,http://getentry.com
"Scott Wolf, MD",W17,,"Healthcare,Medical Devices",0,Mountain View,,"Volt is an electrostimulation wearable to treat diseases like incontinence. The founder has already taken six medical devices to market, including the Cool Sculpting device that sold for billions. Incontinence affects 25 million people and is a $25 billion market. The device stimulates the muscles to get them the give feedback to receptors. This helps those suffering from incontinence to not pee when they don’t want to. The device can also target other conditions like migraines and comes with proprietary technology.",Volt Health,"Mountain View, CA, USA",Volt Health is developing medical devices that deliver electrical…,Inactive,medical-devices,1,https://www.volthealth.com/
Zane Salim,W17,,"B2B,Productivity",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/3192e22ad8bcecbda29689a9c3165d08802d21e8.png,,Fibo,"San Francisco, CA, USA",SaaS calendar and messaging for SMBs,Inactive,"saas,messaging,calendar,smb",15,http://www.fiboapp.com
"Eshwar Inapuri,Anup Singh",W17,2016,"Healthcare,Diagnostics",0,"Philadelphia, PA",https://bookface-images.s3.amazonaws.com/small_logos/5a5f04ad2b7ba3169c85be1ac62f4a434b27d75d.png,"InnaMed's HomeLab device and software take the hassle out of blood testing and let you access precision medical care from the comfort and privacy of your home. Healthcare providers and researchers can now receive timely clinical reports that they are accustomed to interpreting directly to their EMR, LIMS or EDC system. Trend identification and pattern matching software can guide decision making in the prescription and dosing of therapy and deep integration with the healthcare system and telehealth services allows for data driven care while also ensuring human connection.


",InnaMed,"Philadelphia, PA, USA",At-home blood testing: measure + analyze + enhance.,Inactive,"biotech,digital-health",7,http://www.InnaMed.com
"Goutham Buchi,Steven Syverud",W17,,"B2B,Recruiting and Talent",0,,,"Sycamore is committed to up to date, clear earnings information for contractors. The goal is to let you choose the job that maximizes your earnings.",Sycamore,,Marketplace for companies to add a delivery driver in 5 minutes.,Inactive,"marketplace,delivery",2,https://www.mysycamore.com/
Mat Vogels,W17,2021,Consumer,0,"Denver, CO",,"Rally Tennis is the best way to compete in leagues, find practice partners and improve your tennis game - all within a simple mobile app designed to help you play more tennis.",Rally Tennis,"Denver, CO, USA",Join tennis league and play competitively with people nearby,Inactive,,3,https://www.rallytennis.com/
Brian Yang,W17,,"B2B,Retail",0,,,"They provide the kiosk, the products, and the software — you just provide the space and they send you a check with your share of the profits at the end of the month.",Firsthand,,"Firsthand makes software-enabled, self-serve retail kiosks that carry…",Inactive,hardware,2,http://shopfirsthand.com/
Barak Ben Ezer,W17,,"Fintech,Consumer Finance",0,"Tel Aviv-Yafo, Israel",https://bookface-images.s3.amazonaws.com/small_logos/ecd84b6a5d3bf666dedd61c917ae719d2e4d7a7e.png,"Neema is an app that helps people manage their money as well as send money to other people. Neema is a financial solution for 70 million underbanked Americans. Users download their app, which is a digital wallet, where they can cash their own pay check, send money internationally to their families in 90 countries, and they also provide them with a debit card, which they can use in any store or ATM.",Neema,"Tel Aviv-Yafo, Tel Aviv District, Israel","Neema is an app for unbanked workers, which provides a checking…",Inactive,"fintech,payments",2,http://getneema.com/
"Sai Prashanth Soundararaj,Naren Thiagarajan",W17,2016,"B2B,Engineering, Product and Design",0,San Francisco,,FloydHub is a Platform-as-a-Service for training and deploying your DL models in the cloud. Start running your first project in < 30 sec! Floyd takes care of the grunt work so you can focus on the core of your problem.,FloydHub,"San Francisco, CA, USA","ML Platform for developing, training and deploying ML models",Inactive,"aiops,machine-learning,saas",4,http://www.floydhub.com/
"Perry Everett,Benjamin Rasera,Graham Thomas",W17,2016,"Industrials,Manufacturing and Robotics",0,"Kitchener, Canada",https://bookface-images.s3.amazonaws.com/small_logos/625cc8316448d38d73101072829a6b5898adf51f.png,Arylla has created a printable tag that can be scanned with any phone using our API. We piggyback on legacy commercial printers to get our tag onto products at scale and license our API to developers who build services on top of our tag. We are 10x less expensive and much more scalable than alternatives like NFC.,Arylla,"Kitchener, ON, Canada","We connect products to the internet using an invisible, chip-less tag",Inactive,iot,6,http://www.arylla.com
Mohammed Aboobacker,W17,2017,"B2B,Marketing",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/15a1a0cebbefed9a91fab2af1e646810de319ece.png,"Marketfox is a Marketing Automation software that simplifies Marketing with AI. Launched in 2017, Marketfox is a YC backed company. Its powerful features allow websites to attract, convert, and engage more visitors into customers in the web and app. ",Marketfox,"San Francisco, CA, USA",Marketing automation platform optimized for mobile and web. ,Inactive,saas,2,https://marketfox.io
Mack Lu,W17,,"B2B,Productivity",0,San Francisco,,Niles is a real-time wiki who lives in Slack and turns chats and docs into team knowledge.,Niles,"San Francisco, CA, USA",Knowledge Assistant for Work.,Inactive,"productivity,enterprise",2,https://niles.ai
Arpit Mohan,W17,,"B2B,Operations",0,"Bengaluru, India",,At Bicycle AI we use the best of machine intelligence with human supervision to provide an exceptional customer service experience.,Bicycle AI,"Bengaluru, KA, India",Bicycle AI provides customer support as a service. We work on top of…,Inactive,artificial-intelligence,11,http://bicycleai.com
"Max Friefeld,Jon Miller Schwartz,Oliver Ortlieb,Patrick Deem",W17,2015,"Industrials,Manufacturing and Robotics",0,NY,https://bookface-images.s3.amazonaws.com/small_logos/4c33c9540f1c00495e765aa3154b28d4b9e15ac6.png,"AWS for manufacturing. Founded in 2015 and based in Brooklyn, NY, Voodoo operates a robotic 3D printing factory with over 250 3D printers, capable of making thousands of parts faster than traditionally possible. Voodoo has worked with thousands of customers to date, from engineers and entrepreneurs to companies such as Microsoft, NBCUniversal, Mattel, and Intel. Visit www.voodoomfg.com to learn more.",Voodoo Manufacturing,"NY, USA",AWS for manufacturing.,Inactive,"medical-devices,3d-printing",19,http://www.voodoomfg.com
Jack Wang,W17,,"Consumer,Home and Personal",0,,,SourceBeacon is an on-demand procurement concierge for sourcing products from China. We connect your product requests to our network of verified vendors and deliver quotes directly to you.,SourceBeacon,,SourceBeacon is an on-demand procurement concierge for sourcing…,Inactive,"supply-chain,procurement",5,https://www.sourcebeacon.com
"Naim Kosayyer,Nour Lake",W17,2014,"B2B,Analytics",0,"Paris, France",https://bookface-images.s3.amazonaws.com/small_logos/b0d81b4192a51bc8d9cde2242ed434d6e025cd23.png,Anasen is an app that makes data analysis easy and accessible to non-technical business users.,Anasen,"Paris, Île-de-France, France",Anasen is an app that makes data analysis easy and accessible to…,Inactive,,15,http://www.anasen.com
"Guy Snir,Moran Snir,Motti Shohat M.D.",W17,2016,"Healthcare,Consumer Health and Wellness",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/7e9cf4a33f37d94cbc4aedf95a9f64f3ed1c5f00.png,"Clear Genetics is developing innovative, patient-centric software to thoughtfully integrate genetics into routine patient care. Our HIPAA-compliant platform offers an automated and comprehensive solution to deliver genetic services at scale. Clear Genetics serves leading health systems, clinics and commercial labs across the nation. ",Clear Genetics,"San Francisco, CA, USA",Clear Genetics is scaling delivery of Genomic services,Acquired,"healthcare,chatbots",8,https://cleargenetics.com/
George Tall,W17,,"Industrials,Automotive",0,,,,lvl5,,HD maps for self-driving cars.,Acquired,autonomous-trucking,6,http://www.lvl5.ai
"Sachin Bhat,Rutika Muchhala",W17,2016,"B2B,Sales",0,"Bengaluru, India",,"Scribe is an AI-Powered Sales Assistant for your inside sales team, that you can hire in <10 minutes. 

Scribe magically finds the best prospects, writes highly personalized emails, handles objections and schedules demos with pre-qualified leads. To put it into perspective, our customers have been able to get 3X the number of qualified meetings for 50% of the cost, and your SDRs can now focus on only the warmest leads. 

Scribe is backed by Y Combinator and other elite Silicon Valley investors and is fundamentally transforming sales.",Scribe,"Bengaluru, KA, India",Scribe is an AI based Sales Development Representative that you can…,Acquired,"artificial-intelligence,saas",15,http://tryscribe.com/
"Karen Levy,Md. Sohel Rana",W17,2017,Unspecified,0,,,"No Lean Season reduces the negative effects of seasonality on the poorest in rural agricultural areas by enabling labor mobility that increases incomes. It is a new program that they are testing in Evidence Action Beta's portfolio, based on rigorous experimental evidence.

They give a travel subsidy of $20 to very poor rural laborers so they can send a family member to a nearby city to find a job during the period between planting and harvesting. This is the time in rural areas when there are no jobs, no income, and when families miss meals. This seasonal poverty affects 600 million people around the world.

With a temporary job during this 'lean season,' households are are able to put an additional meal on the table for every member of the family each and every day. That’s 500 additional meals during the lean season.",No Lean Season,,A bus ticket out of poverty,Inactive,,,http://
"Michael DAngelo,Madelaine D'Angelo",W17,2013,"Fintech,Asset Management",0,New York,https://bookface-images.s3.amazonaws.com/small_logos/9d4656eb8a75c7b4647f36ee77604160755543cd.png,"Arthena is a financial product that gives you access to the alternative asset class with the highest barrier to entry and strongest historical returns. We invest in the most liquid segment of the art market, with the lowest volatility, yielding tremendous growth uncorrelated to traditional investments. Arthena’s automated and data driven investment strategy regulates art investment by building traditional fund structures. HNWI’s can now securely and confidently diversify their portfolios into alternative assets focusing on the luxury market.

Arthena has designed and built a statistically rigorous model that estimates the value of artwork over time. Since the data we obtain derives from auction records and repeat sales, our model relies on a set of features about each result. These features include include the artist’s name, medium, date of creation, origin of location and size of work. After identifying groups of work that are similar to each other, we calculate the expected ROI and estimated volatility based on the distribution of gains. Using historical auction results to simulate the performance of our funds, we leverage Monte Carlo analysis to determine annualized returns and sharpe ratios. Based on this analysis, Arthena can validate the financial viability of our product and establish statistically rigorous bounds for these estimates.",Arthena,"New York, NY, USA",Quantitative Investment in Art Assets ,Acquired,investing,12,https://www.arthena.com
"Fabian Blaicher,Jenna Brown",W17,2016,"B2B,Supply Chain and Logistics",0,"London, United Kingdom",https://bookface-images.s3.amazonaws.com/small_logos/0485262b3034147c1f753ae66224e32cd01bffa2.png,"Shipamax's core technology can 'understand' any logistics document - outputting a business-ready, machine-readable format. 

Why does this matter? When customers order online - it feels smooth & simple. But in the background it's chaos. When goods are physically moved around the world, there can be up to 20 companies involved in the transaction. Currently, this is a complex, messy process, with different systems and teams creating a mountain of manual work to get the job done.

Customers value our technology as we to help make these behind-the-sceens processes simple.

We're making one of the largest segments of the global economy – logistics – more scalable and adaptable to today's on-demand world.",Shipamax,"London, England, United Kingdom","Simple, end-to-end automation for logistics orgs",Acquired,"robotic-process-automation,logistics",32,https://shipamax.com
Robin Kim,W17,,"Consumer,Home and Personal",0,South Korea,https://bookface-images.s3.amazonaws.com/small_logos/949d18eff196662c6fe0d32da65dd061d3b005b5.png,"Soomgo is a local services marketplace that connects providers with new customers across 1,000+ services such as moving, piano lessons, wedding planning, and more.",Soomgo,"Seoul, South Korea",Local services marketplace that connects providers with new customers,Acquired,,125,https://soomgo.com
"Vince Ning,Michael Paris",W17,,"B2B,Engineering, Product and Design",0,San Francisco,,"Scaphold is the world's most powerful GraphQL as a service platform. The platform will provide a number of services including push notifications, analytics, file storage, custom code, multiple environments, and more to allow developers to build mobile, web, and IOT applications. Our innovative use of GraphQL is the big game changer here. We’re convinced that it’s the future of APIs and we want to make it readily accessible to everyone else.",Scaphold.io,"San Francisco, CA, USA",The Universal API,Acquired,api,2,https://scaphold.io
