active_founders,batch,founded,industry,jobs,location,logo,long_description,name,region,short_description,status,tags,team_size,website
Adam Breckler,S17,,"Consumer,Job and Career Services",0,San Francisco,,,Prism Labs,"San Francisco, CA, USA",,Inactive,,5,https://
Leila Madrone,S17,,"Industrials,Energy",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/d2a2011cd8d88972eec582c9fa98805864f2373f.png,"Sunfolding was founded in 2012 with headquarters in San Francisco, CA. Sunfolding designs, manufactures and sells balance of system products that offer cost and performance breakthroughs to stakeholders across the solar industry. Currently, Sunfolding’s main product offering is an advanced solar tracker, Sunfolding T29™ Horizontal Single Axis Tracker.

Sunfolding’s executive team has collectively built and sold GWs of solar globally, successfully launching new solar products and technologies at leading solar companies including First Solar, SMA America, Kaco, and SunPower. The Sunfolding team is a blend of top technical talent with recognized industry leaders",Sunfolding,"San Francisco, CA, USA",Sunfolding builds next generation infrastructure for solar farms.  By…,Inactive,"solar-power,climate",44,http://www.sunfolding.com
LC Carrier,S17,,"Consumer,Gaming",0,San Francisco,,"Gameday is the easiest way to play fantasy sports with friends. We make daily fantasy sports fun for everyone, with a simple and quick version of the game over chat.",Gameday,"San Francisco, CA, USA",Play fantasy sports with friends on Facebook Messenger,Inactive,"gaming,social",2,http://playgameday.com
"Zi Guo,Vikram Rangraj",S17,,"Consumer,Gaming",0,"Seattle, WA",,"Dropleaf is a response to an industry that could be so much better than it is. They want to provide everyone with a never ending stream of transformative experiences, but doing that is going to require us to change the space around games. Players need to be able to find the experiences that feel made for them, and the community around those games has to be welcoming and inclusive. Independent developers, meanwhile, need a way to improve discoverability, extend their revenue stream and find a space in which content is rewarded based on quality, not marketing budget.

They are working to fix every one of those problems. They have built a discovery system that’s going to help you find games you truly love. Our community is a work in progress, but you can learn more on our blog. And our library is going to keep growing, so that when you finish one great game, you’ll find another that you’d swear was made with you in mind.",Dropleaf,"Seattle, WA, USA",Subscription service for all you can play indie PC games. ,Inactive,gaming,2,https://dropleaf.io
Matthew Whalley,S17,,"Industrials,Aviation and Space",0,"Johannesburg, South Africa",https://bookface-images.s3.amazonaws.com/small_logos/c95842a8ebd992360790565045dc0b9949e8dea8.png,Passerine Aircraft develops electric-powered aircraft that can attain flight speed using a jumping mechanism.,Passerine Aircraft,"Johannesburg, GP, South Africa",Passerine Aircraft is building the next generation of dronesWe are…,Inactive,,2,http://www.passerineaircraft.com/
David Head,S17,2015,"B2B,Engineering, Product and Design",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/3fd41605fa44214a528c098a1a0d2e1fcf2982d4.png," Sixty is the fastest way to get on demand web app help. Hire an expert by-the-minute to jump on a screenshare for help with your web design, development, software implementations, and more.

Starting at $1/min.",Sixty,"San Francisco, CA, USA",On demand web app help,Inactive,"remote,customer-service",4,https://usesixty.com/
"Can Sar,James Vaughan",S17,,Government,0,,,Value Voting develops political targeting software for advocacy groups.,Value Voting,,Platform to defeat political extremism through strategic primary…,Inactive,,2,https://www.valuevoting.com
"Elizabeth Davis,Brandon Hill,Tre Kirkman",S17,,"Consumer,Social",0,Palo Alto,,"Our mission is to empower everyone to discover, create, and exchange meaningful ideas to awaken a more just world. Learn more at www.greo.com",Greo,"Palo Alto, CA, USA",Greo is a mobile video app for conversations about current events. ,Inactive,video,2,http://www.greo.com
Dwayne Shaw,S17,,"Consumer,Job and Career Services",0,San Francisco,,"Mystro is an automation app that makes on-demand drivers up to 30% more money. Mystro allows drivers to safely and easily run Uber, Lyft and other platforms simultaneously and auto accepts only the trips they want.",Mystro,"San Francisco, CA, USA",Mystro is an app that makes rideshare drivers up to 30% more money by…,Inactive,"artificial-intelligence,ridesharing,automation",6,http://www.mystrodriver.com
"Dave Ramish,John Ramish",S17,2015,"Healthcare,Healthcare IT",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/7b12b9972766f7004c5d876b2c0f54360b621239.png,,Semantix,"San Francisco, CA, USA",AI for medical billing,Inactive,"artificial-intelligence,healthcare",2,https://www.semantix.ai
Meredith Hitchcock,S17,,Government,0,San Francisco,,RideAlong is a software tool that gives patrol officers key information about people with mental illness at the scene—everything from tailored de-escalation techniques to personalized service referral options.,RideAlong,"San Francisco, CA, USA",We save lives by giving police and health workers key info to safely…,Inactive,"govtech,health-tech",2,http://www.getridealong.com
Reid Nahm,S17,2014,"Consumer,Home and Personal",0,New York,https://bookface-images.s3.amazonaws.com/small_logos/a9a5b774e50e9e2eb7c1a7ce1739c05ed4234858.png,"Covetly is a platform for collectors and hobbyists. Tons of rare, unique, and bizarre items await. Browse, trade, and buy or sell. What do you covet?",Covetly,"New York, NY, USA","#1 Collectibles Marketplace: Authentic Vinyl Toys, Comics, Funko Pop ",Inactive,"marketplace,social-media,e-commerce",3,https://www.covetly.com/
"Lauren Kelley-Chew,Luke Kelley-Chew",S17,,"Healthcare,Consumer Health and Wellness",0,San Francisco,,"Caelum Health treats chronic digestive diseases with digital therapeutics. They are a Y Combinator-backed healthcare startup building the first clinically-proven digital treatment for digestive health and IBS. They believe your healthcare should be personalized and data-driven -- cutting-edge science, top physicians, and expert coaching, all wrapped up in a treatment plan built just for your body.",Caelum Health,"San Francisco, CA, USA",Caelum Health is replacing drugs with software. We use behavioral…,Inactive,"digital-health,healthcare",2,https://caelumhealth.com/
"Axel Delafosse,Henry Fontanier,Raphael Doulonne",S17,,"Consumer,Social",0,"Paris, France",,Goosebump is a messenger app that helps users find live music events online.,Goosebump,"Paris, Île-de-France, France",Find the best electronic music events in a single message.,Inactive,entertainment,2,http://m.me/higoosebump
Sébastien Sikorski,S17,2017,"Consumer,Social",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/a905bc2437757c60c66b5a75941fb6ab1f076d8a.png,"Introducing Storyboard, the leading platform designed to connect the world's top brands, innovative creative agencies, and dynamic influencers with their communities on Instagram and Snapchat.

Our mission is to simplify and enhance your online presence on Instagram and Snapchat, offering a comprehensive suite of powerful and intuitive features:

1. Seamless Automation: Storyboard enables smooth, automatic sharing of your stories between Instagram and Snapchat. No more manual cross-platform management, saving you time while maintaining content consistency.

2. Advanced Performance Tracking: Measure the impact of your efforts with our advanced performance analytics toolkit. Gain in-depth insights into engagement, reach, and other essential metrics, empowering you to adjust your strategy in real time for optimal results.

3. Strategic Planning: Anticipate your campaigns by scheduling your stories and posts in advance. Our user-friendly interface lets you create a consistent editorial calendar, ensuring your content reaches your audience at the right times.

Discover how Storyboard can transform your presence on Instagram and Snapchat. Join visionary brands already placing their trust in Storyboard to optimize their social media presence. Whether you're a large corporation or an independent creative, our scalable platform will continue to deliver exciting new features to propel your online impact.",Storyboard,"San Francisco, CA, USA",Social media management tool for Instagram and Snapchat,Inactive,"saas,b2b,social-media",2,https://www.storyboard.com
"Soroush Ghodsi,Stefan Stokic",S17,,"B2B,Sales",0,San Francisco,,Slik automates lead generation and prospecting for sales teams.,Slik,"San Francisco, CA, USA",Slik enables the long tail to use email outreach. ,Inactive,"marketing,email",2,http://slik.ai
"Walker McHugh,Timothy Cornell",S17,2017,"Healthcare,Diagnostics",0,"South San Francisco, CA",https://bookface-images.s3.amazonaws.com/small_logos/519a74fb089a6c9dd854328b8022c68e00467972.png,"PreDxion Bio is working on a rapid saliva-based antigen test for the detection of SARS-CoV-2 S-protein in asymptomatic and presymptomatic patients. Our technology is uniquely capable of being scaled to 10's of millions of tests of days using semiconductor fab processes, a scale of testing necessary to better inform public health officials and policymakers and enable contact tracing at scale.

PreDxion Bio's origins are in critical care: our original technology is a rapid, near real-time cytokine and biomarker detection platform to monitor the immune response of critically-ill patients. This technology leverages a novel sensor platform we spun out of the University of Michigan. PreDxion Bio has received FDA Breakthrough Device designation and partnered with top pharmcos to monitor the immune response following CAR-T therapy and predict the development of cytokine release syndrome and neurological AEs, and for use in guiding precision medicine approaches in critical care.",PreDxion Bio,"South San Francisco, CA, USA","Rapid, scalable diagnostic for SARS-CoV-2 and beyond",Inactive,"microfluidics,nanosensors",6,http://www.predxionbio.com
Peter Sand,S17,,"Industrials,Agriculture",0,San Francisco,,,Modular Science,"San Francisco, CA, USA",We're making it easier to do sustainable farming.,Inactive,agriculture,,https://www.modularscience.com/
Jeffrey Zhao,S17,,"Consumer,Apparel and Cosmetics",0,San Francisco,,And Comfort is a direct to consumer fashion brand for plus-size women. We make plus-size basics and sell then online at andcomfort.com.,And Comfort,"San Francisco, CA, USA",And Comfort is a direct to consumer fashion brand for plus-size…,Inactive,fashion,2,http://andcomfort.com
Aaron Mandell,S17,,"Industrials,Climate",0,CA,https://bookface-images.s3.amazonaws.com/small_logos/057f67420dcdeb51981d4cda67b81fbfec2c2de2.png,"At Wacomet Water (formerly WATERFX) we are reimagining water. Our current water system was designed for a global population of three billion people and by the end of this century we will need clean water for over ten billion people. Our mission is to use technology to develop a new source of fresh water and make access to water affordable and abundant for every human being on the planet. We do this using solar-powered desalination to generate water from an infinite source of salt water and distribute this water via a peer-to-peer distribution platform called Liquid. Our mission is to provide a better, more reliable, 100% sustainable water service to consumers, businesses and cities.",WATERFX,"CA, USA",The world's first 100% sustainable water provider (aka alternative…,Inactive,sustainability,1,http://www.wacomet.com
Sanat Ghosh,S17,,"B2B,Recruiting and Talent",0,"Bengaluru, India",,"Fastpad builds hiring software for the Indian market that gets rid of spam and ensures that companies can see quick snapshots of real candidates.

Fastpad is looking to create the dominant recruitment marketplace by cutting through the noise in an Indian hiring marketplace that’s growing 40 percent year-over-year.",Fastpad,"Bengaluru, KA, India",Hiring Software for India,Inactive,recruiting,3,https://fastpad.com/
Richard Bronson,S17,2016,"B2B,Recruiting and Talent",0,"Los Angeles, CA",https://bookface-images.s3.amazonaws.com/small_logos/47f5c844b33712e59431159695b371d903107395.png,"We are the first/only national, for-profit employment platform for people with criminal records. With a community of 11 million+, we work with some of the country's largest employers, through our staffing business (70MillionStaffing.com) and job board (70MillionJobs.com). We've helped thousands of deserving men and women land a job and begin a safe, productive life.",Commissary Club (formerly 70 Million Jobs),"Los Angeles, CA, USA",Social network for 70 million Americans with criminal records.,Inactive,"marketplace,b2b",8,https://www.Commissary.Club
"Fernando Albertorio,Cuauhtli Padilla,Marco Trujillo",S17,2013,"Consumer,Virtual and Augmented Reality",0,"Zapopan, Mexico",https://bookface-images.s3.amazonaws.com/small_logos/62f673b354846f002903faed7c303cb22e8e4cba.png,"Sunu Nek is an AR neck-worn interface using radar, audio, and haptics to assist the mobility and daily living of visually impaired users. Haptics informs the users of obstacles around them in real-time through vibrations while audio helps orient the user via GPS voice features. 
Starting with the blind, the Sunu Nek is the next non-obtrusive human computing interface that will be used by all. The future will be more like ""Her"" than ""Ready player one"". ",Sunu,"Zapopan, Jal., Mexico",Audio and Haptics AR interface equipping blind users with super powers,Inactive,"assistive-tech,augmented-reality",11,http://www.sunu.com
"Vicc Alexander,Ranidu Lankage,James Zhang",S17,2015,"Consumer,Social",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/9f3875f87d063807072f9950fedbfde952f07243.png,"Polly is a fun social polling app for teens. The app allows users to create multiple-choice polls for sharing on Snapchat and other platforms. 

Polly launched in stealth in August and it quickly became popular among teens, with 20 million people voting over 100 million times across 5 million polls in the past month. 

In addition to being a casual social tool, Polly can also be used to gather opinions about popular brands. For instance, Polly received thousands of responses from teens on some of its own polls related to topics such as breakfast cereals and Starbucks drinks. Brands and influencers can also create their own polls to gather feedback from consumers.",Polly,"San Francisco, CA, USA",Polly is a social polling app for Snapchat and Instagram stories. ,Inactive,social,3,https://polly.fun/
"Rotem Yakir,Shahar Yakir",S17,,"Consumer,Social",0,"Tel Aviv-Yafo, Israel",https://bookface-images.s3.amazonaws.com/small_logos/fa28fb445c63a9acb4446010160b71d264986514.png,"imwith is a the only messenger where everyone is funnier.

Learn more about imwith at https://imwith.com",Guggy,"Tel Aviv-Yafo, Tel Aviv District, Israel","Guggy is building the messaging app of the future with real time,…",Inactive,messaging,2,https://guggy.com
"Harry Clifford,Nirmesh Patel,John Cassidy,Evaline Tsai",S17,2015,"Healthcare,Diagnostics",0,"Cambridge, United Kingdom",https://bookface-images.s3.amazonaws.com/small_logos/53b0518d38ef7cc187360951dee976ad809db1d9.png,"CCG.ai exist to ensure that each patient has the right drug, at the right time, to beat their cancer.
‍
We build the software to enable data-driven precision oncology and systematically develop data-driven biomarkers indicative of treatment response. We believe that increasing amounts of clinical and genomic data have the potential to transform cancer treatment, and enable oncologists to make smarter decisions about which drug to use in which circumstance.

We are expanding our team in Cambridge, UK, offering a fantastic opportunity for dedicated individuals who are comfortable in a high-work high-reward environment, and who are enthusiastic for a dynamic and varied role. We are looking for people who fit well into our team and company culture, and who like to overcome challenges and drive the business forward. In exchange, we offer a competitive salary with performance related bonuses and stock options, alongside excellent career development opportunities in a fast-growing start-up with a chance to truly impact how cancer is treated.

To apply, please send your CV to info@ccg.ai",Cambridge Cancer Genomics,"Cambridge, England, United Kingdom",CCG.ai empowers clinicians to make personalised treatment strategies…,Inactive,genomics,25,http://ccg.ai
"Alexander Mistakidis,Carter Minshull",S17,,"Consumer,Gaming",0,"Santa Monica, CA",https://bookface-images.s3.amazonaws.com/small_logos/4f594856da7516e2da32926b353dc6064da567fe.png,"Gamelynx is creating easily watchable cross-platform competitive games. We're a passionate team with diverse experience from Riot Games, Google, Jane St, and Quantum Computing research labs. Gamelynx has raised $1.2 million to date with investors including Riot Games, M Ventures and Y Combinator. ",Gamelynx,"Santa Monica, CA, USA",Easily watchable cross-platform competitive games.,Inactive,gaming,5,https://gamelynx.gg
Ben Huh,S17,2017,"Real Estate and Construction,Housing and Real Estate",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/77728f2f64e77cb7da261234ba8c6dec47aab98f.png,"Social Construct is inventing new processes and technologies to assemble high quality apartment buildings for faster and for less--so we can all afford to live in places we love. 
",Social Construct,"San Francisco, CA, USA",Social Construct designs and assembles large apartment buildings …,Inactive,"generative-ai,hardware,housing",17,http://socialconstructco.com
"Amit Patel,Puja Shah",S17,,"Healthcare,Healthcare Services",0,San Francisco,,,Bumpline,"San Francisco, CA, USA",Captain Tailor is the Uber for tailoring. ,Inactive,marketplace,2,https://bumpline.com/
"Devin Miller,Anu Sridharan",S17,,"Industrials,Energy",0,"Bengaluru, India",https://bookface-images.s3.amazonaws.com/small_logos/67360132b1680f560e9b085055d4bff122269265.png,"NextDrop is a for-profit enterprise with a social mission- we want to rid the world of its water problems. It’s not a big deal. We think it can be done. And what we’ve managed to achieve so far only reaffirms our belief. 

NextDrop was founded in 2011 with a pilot in Hubli-Dharwad district of Karnataka. Four years later, we have 70,000 users registered with us across Karnataka. Our vision is simple- we want to link the private sector, government utilities and citizens to create an endless loop of timely service provision and feedback collection, and bridge all the gaps in between. And to do this, we try to harness the latest, cutting edge technology. 

Water is our mission. Data is our business. NextDrop crowdsources water data and creates algorithms and visualizations to improve urban water distribution across emerging markets. Urban residents can get a text message an hour before water arrives, if water supply is cancelled, or if there is contamination or low pressure present in the pipe network. On the utility side, engineers get a live feed on problems arising in the distribution system, so they can tackle issues in real time.",NextDrop,"Bengaluru, KA, India",NextDrop is the water marketplace for urban India.  We connect water…,Inactive,marketplace,11,https://thenextdrop.com/
Derek Lo,S17,,Education,0,San Francisco,,"Py is democratizing access to career opportunities in tech. Our iOS and Android apps have been featured in the App Store & Google Play Store and we've provided millions of lessons and quizzes to our users. We are changing the way that educational content is delivered and modernizing traditional online teaching tools.

We launched Py for Work to level the playing field for candidates and empower companies to take a skills-based approach to hiring. Our platform enables companies to assess candidates using real-world assessments, not brain teasers. We’re helping industry leaders like LiveRamp, Amplitude, and Factual approach hiring based on merit, not resume keywords.",Py,"San Francisco, CA, USA",Py is democratizing access to career opportunities in tech,Acquired,recruiting,3,https://www.getpy.com
"Pranay Shrivastava,Moksha Srivastava",S17,,"Consumer,Transportation Services",0,"Bengaluru, India",https://bookface-images.s3.amazonaws.com/small_logos/b74d32e12dc0532725502f65534cf69abf4a4479.png,"Wheelstreet is India's first bike rental platform offering more than 1900 two-wheelers on rent including scooters, commuter bikes, sports bikes, super bikes and premium bikes.

Wheelstreet is the only bike rental company based on an aggregator model. Wheelstreet makes the process of renting bikes completely hassle-free for its customers by offering variable rent durations, home delivery and pick-up, helmets at no added charge, and unlimited kilometres.

Launched in 2014, Wheelstreet rapidly gained over 14,000 satisfied customers before starting operations and eventually shifting its headquarters to Bangalore.

Wheelstreet is currently employing the most innovative and dedicated people from prestigious institutions such as IIT(Bombay), University of Missouri(Kansas), NMIMS, Sheffield University, Welingkar Institute and IIMC(Delhi). Wheelstreet's technological and operational prowess allows it to cater to 1000 customers per month - a number which is only growing.",WheelStreet,"Bengaluru, KA, India",WheelStreet is a Motorbike rental marketplace that connects…,Inactive,"marketplace,india",10,https://www.wheelstreet.com/
"Michael Simon,Saul Shemesh",S17,2016,Government,0,New York,https://bookface-images.s3.amazonaws.com/small_logos/0d7af849f56673d1fd654adceda7972212533a20.png,Elucd is a GovTech company that provides cities with near real-time understanding of how citizens feel about their government.,Elucd,"New York, NY, USA",Polling through mobile ads to enable governments to make better…,Acquired,"saas,govtech",8,http://www.elucd.com
"Arnaud Douceur,Sam Naimi",S17,,"B2B,Retail",0,San Francisco,,"AutoHub is a marketplace for automotive wholesale transactions. AutoHub is a transparent, efficient, convenient and cost-efficient digital auction platform.",AutoHub,"San Francisco, CA, USA",We help dealerships appraise vehicle trade-ins more efficiently…,Acquired,"diagnostics,automotive",2,https://www.autohub.io
"Christian Brink,Ryan Wegner",S17,2015,"Consumer,Content",0,New York,https://bookface-images.s3.amazonaws.com/small_logos/08af81b6a3d390826e292425721b229750993e4c.png,"Audm is a mobile app that turns long-form print journalism into professionally narrated digital audio. The app, which was quietly launched on 2016, uses professional voice actors to read news content that makes it enjoyable to listen to.",Audm,"New York, NY, USA",Audm is a subscription service providing mini-audiobooks —…,Acquired,"consumer,media,subscriptions",10,https://www.audm.com
Yinon Weiss,S17,2016,"Consumer,Transportation Services",0,"Menlo Park, CA",,"Taking care of your car doesn’t need to be a painful or archaic experience. CarDash picks up your car from home or work, oversees the work, and returns your car to you. We also offer upfront and transparent pricing and serve as your advocate so you are never overcharged. 

We are on the verge of a major transformation in our relationship with the automobile. Connected cars, self-driving cars, mainstream electric vehicles, and new economic models of car ownership are all coming within the next decade. These could bring about a transportation revolution as disruptive as the adoption of the automobile itself. We don’t know how or when these changes will unfold, nor do we know which technologies will triumph. We do however know that all cars on the road will need to be serviced, regardless of who owns them, who drives them, or what powers them. 

By leveraging technology, logistical efficiency, and above all — superior service, CarDash aspires to become the service platform for the automotive industry of tomorrow.",CarDash,"Menlo Park, CA, USA",Managed marketplace for automotive services. ,Acquired,marketplace,12,https://www.repairsmith.com
Jay Reno,S17,2017,"Consumer,Home and Personal",0,New York,https://bookface-images.s3.amazonaws.com/small_logos/78565f991ce79dae3926441dab3992eb71f84d76.png,"Feather is redefining furniture rental for city living and helping people feel at home no matter where they live or how long they plan on staying. By giving people smarter options, Feather is able to keep more furniture in homes and out of landfills.

Monthly furniture payments can go toward ownership or you can simply return the furniture you no longer need. Those items endure our extensive refurbishment process before they are sent to live in their next home. Our reverse logistics platform allows our customers to swap and add new furniture at any time, helping limit furniture waste.",Feather,"New York, NY, USA",Furniture rental for consumers and businesses.,Acquired,"marketplace,delivery,furniture",125,http://livefeather.com
"Chaz Englander,Rosie Dallas,Owen Turner-Major",S17,,"Consumer,Consumer Electronics",0,"London, United Kingdom",https://bookface-images.s3.amazonaws.com/small_logos/cacf8d9bcbb73491020dec66593dc1caf7a26073.png,"Fat Llama is a peer-to-peer rental marketplace which allows people to rent spare items to others nearby, fully insured. The platform provides a cheaper and more efficient solution than buying outright or hiring from rental shops. At the same time, it allows others to monetise their rarely-used possessions.

The company's mission is to enable people to share and monetize their unused possessions, increasing the efficiency of both the consumer and the planet’s resources.",Fat Llama,"London, England, United Kingdom",Fat Llama is the first fully insured peer-to-peer rental marketplace.…,Acquired,marketplace,41,https://fatllama.com
