active_founders,batch,founded,industry,jobs,location,logo,long_description,name,region,short_description,status,tags,team_size,website
Abhay Agarwal,S22,2022,Consumer,6,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/2c933e4442d83b03a9d59a60dc94be3f95e9d475.png,"A personal cloud storage platform that's so good, it'll replace Finder / File Explorer on your desktop. Find anything with multi-modal, natural language search. Browse with a lightning fast interface that feels just like native. Organize, tag, view, edit, share, and more. ",Poly,"San Francisco, CA, USA",Intelligent Personal Cloud Storage,Active,"artificial-intelligence,generative-ai,consumer,api",2,https://withpoly.com/
"Reshma Khilnani,Rahul Agarwal,Cody Ebberson",S22,2021,"Healthcare,Healthcare IT",3,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/998e52194345363028a6f8e4a6c3f15baa415adf.png,"Medplum makes it easy to build healthcare webapps that are compliant and interoperability ready.  Our open source toolkit allows healthcare providers write apps that are HIPAA compliant, SOC2 certified and FHIR native - streamlining payor connections, health system integrations and more. ",Medplum,"San Francisco, CA, USA",API first electronic health record (EHR) that is open source,Active,"developer-tools,open-source,healthcare",3,https://www.medplum.com
Colin Snyder,S22,2022,"B2B,Marketing",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/ee52d2153d301e6600298886dbb3fb58bf58c419.png,"Banabo is the first Marketing Attribution OS with the mission of getting a company’s marketing waste to zero. We help companies achieve this goal by mapping a website visitor’s entire journey through a sale, and showcasing the true impact of each touchpoint. 

Accurate attribution previously wasn’t possible due to GDPR in the EU, CCPA in California, and the iOS 14 Privacy Changes. And with Google banning tracking cookies in 2023, we’ve built the first fully cookieless marketing attribution solution, using zero personal data. ",Banabo,"San Francisco, CA, USA",ML Marketing Infrastructure,Active,"saas,b2b,analytics",2,https://www.banabo.io/
Hari Bhaskaran,S22,2022,Healthcare,0,"San Diego, CA",https://bookface-images.s3.amazonaws.com/small_logos/fa3a5ab85434b41a7ce57fae09e3c4645bc55f02.png,"Founded in 2022 and based in San Diego, California, Cisterna Biologics is a technology company. It aims to solve some of the challenges currently facing the biotech industry to develop mRNA-based therapeutics – quality, quantity, longevity and cost of mRNA. As mRNA technology matures, it becomes imperative that these issues are solved so we can fully explore mRNA's endless possibilities as a therapeutic.

Cisterna uses proprietary technologies to either remove a contaminant at its source or replace the source itself. For example, to remove double-stranded RNA (dsRNA), we use ribozymes - molecular scissors - to precisely cut the mRNA at its 3’ end. This assures not only 3’ homogeneity, but also eliminates dsRNA, which are primarily produced due to self-templated additions at the 3’ end. Utilizing a PCR-like system to amplify the DNA template in large quantities eliminates the requirement for plasmid enrichment in bacteria, the prime source of endotoxin contamination. These are just a few examples of Cisterna’s powerful technologies being used to achieve our goal of 10x higher quality mRNA for therapeutic application.",Cisterna Biologics,"San Diego, CA, USA",High quality mRNA for therapeutic application,Active,"synthetic-biology,biotech",2,http://www.cisternabx.com
Arnav Bathla,S22,2021,B2B,1,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/b8642dde96f05262417ace24dc6a69378230796d.png,"Layerup's mission is to boost innovation in industries that lack it, starting by bringing AI securely to enterprises.",Layerup,"San Francisco, CA, USA",AI Agents for Compliance Operations,Active,"generative-ai,b2b,enterprise,ai",3,https://www.uselayerup.com/
Arjun Soin,S22,2022,"Healthcare,Consumer Health and Wellness",28,"Gurugram, India",https://bookface-images.s3.amazonaws.com/small_logos/3b1ffef7173b4db71617ba49d813425dd45a1df6.png,"India's leading digital health destination for Dermatology, Nutrition & Wellness. A multi-condition health platform providing Telehealth, AI-powered treatment plans, and Rx-grade products. Our virtual care is entirely science-based and personalized to each patient, based on prescription history, medical parameters, family history, lifestyle, surroundings and preexisting health issues.",Clinikally,"Gurugram, HR, India",India's Telemedicine Platform & Online Pharmacy for Dermatology Care,Active,"consumer-health-services,telehealth,digital-health",65,https://www.clinikally.com/
Naren Manoharan,S22,2022,"B2B,Security",0,"Austin, TX",https://bookface-images.s3.amazonaws.com/small_logos/7cd2f8fa8997c12e2650de183d17aeb87fe20f3c.png,"Wolfia helps accelerates security reviews for AI-first companies, helping them close deals faster. We use AI to help answer security questionnaires, and provide an trust center to share your AI policies and security posture.",Wolfia,"Austin, TX, USA",10x Faster Security Reviews for AI-first companies,Active,"generative-ai,compliance,security",3,https://www.wolfia.com
Chetan Kulhari,S22,2023,"Fintech,Payments",0,,https://bookface-images.s3.amazonaws.com/small_logos/7c07bd32af8c505350f6f299e82710d7ff784503.png,"
",Magic,,,Active,,3,https://www.joinmagic.com/
"Joe Averbukh,Stepan Parunashvili",S22,2022,"B2B,Engineering, Product and Design",1,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/5ee33d4dd08812f99b8d82ea64b812f8d2810e88.png,Instant is the modern Firebase. We make it easy to build realtime and collaborative applications like Notion or Figma.,Instant,"San Francisco, CA, USA",The Modern Firebase,Active,,3,https://instantdb.com
"Ehud Halberstam,Amit Bar",S22,2022,"B2B,Engineering, Product and Design",0,"Issaquah, WA",https://bookface-images.s3.amazonaws.com/small_logos/b29418be152187b38ccc249652bf446728ba67bc.png,"Chordio is an AI product designer that learns about products and generates designs based on requirements provided through a chat interface. For example, a product manager uses Chordio to visualize a new user flow in their product in minutes instead of days.  ",Chordio,"Issaquah, WA, USA",AI product designer for product teams,Active,saas,4,https://chordio.com
"Michael Shi,Warren Lee",S22,2022,"B2B,Engineering, Product and Design",1,"San Mateo, CA",https://bookface-images.s3.amazonaws.com/small_logos/d08fa4a9e984544038c06b9790dd7d376a594c35.png,"HyperDX assists engineers in resolving production bugs more quickly with simple workflows that take you from alert to resolution. You can get set up in a matter of minutes and correlate debug telemetry all in one place, including logs, metrics, traces, and browser session replays, allowing you to resolve issues faster than ever before.

HyperDX is open source and built on top of Clickhouse and S3, so customers can enjoy ten times the savings when compared to traditional vendors like Datadog.",HyperDX,"San Mateo, CA, USA","Open-source, dev-friendly observability.",Active,"developer-tools,saas,b2b,open-source,infrastructure",3,https://hyperdx.io/
"Eric Yen,Eilam Levitov",S22,2022,"Fintech,Insurance",2,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/4afa12f148d4692ca9eb6839e409ffa30655b470.png,"Stream enables insurance and adjacent professionals such as lawyers, nurses, and claim adjusters to review medical documents faster and better than ever before.",Stream,"San Francisco, CA, USA",AI-Powered Medical Document Review for Workers' Comp,Active,"fintech,saas,b2b,insurance",12,http://www.stream.claims
